totalFlips,clauses,tries,cb,ratio,flips,earlyRestarts,variables,lastRunEntropy,sat,entropy,flipsPerSecond
24526,2000,1,1.6000,4.0000,24526,0,500,0.9606,1,0.9606,47976.8180
66853,2000,3,1.6000,4.0000,16853,0,500,0.9603,1,0.9639,32311.7429
14795,2000,1,1.6000,4.0000,14795,0,500,0.9626,1,0.9626,62718.0136
12457,2000,1,1.6000,4.0000,12457,0,500,0.9514,1,0.9514,70217.8793
95660,2000,4,1.6000,4.0000,20660,0,500,0.9667,1,0.9674,29836.8241
173568,2000,7,1.6000,4.0000,23568,0,500,0.9657,1,0.9678,26945.7251
5555,2000,1,1.6000,4.0000,5555,0,500,0.9456,1,0.9456,121644.8247
24401,2000,1,1.6000,4.0000,24401,0,500,0.9635,1,0.9635,47881.1408
47134,2000,2,1.6000,4.0000,22134,0,500,0.9678,1,0.9650,36395.4070
56275,2000,3,1.6000,4.0000,6275,0,500,0.9555,1,0.9601,33849.3862
10674,2000,1,1.6000,4.0000,10674,0,500,0.9583,1,0.9583,76160.3923
8072,2000,1,1.6000,4.0000,8072,0,500,0.9479,1,0.9479,92386.9536
40686,2000,2,1.6000,4.0000,15686,0,500,0.9630,1,0.9661,38156.1023
289198,2000,12,1.6000,4.0000,14198,0,500,0.9615,1,0.9639,25468.1277
2557,2000,1,1.6000,4.0000,2557,0,500,0.9285,1,0.9285,213280.8452
10441,2000,1,1.6000,4.0000,10441,0,500,0.9450,1,0.9450,76978.8163
42317,2000,2,1.6000,4.0000,17317,0,500,0.9610,1,0.9649,37104.8375
8591,2000,1,1.6000,4.0000,8591,0,500,0.9393,1,0.9393,86794.9017
3895,2000,1,1.6000,4.0000,3895,0,500,0.9220,1,0.9220,155502.2545
46146,2000,2,1.6000,4.0000,21146,0,500,0.9593,1,0.9604,36422.4615
78910,2000,4,1.6000,4.0000,3910,0,500,0.9358,1,0.9606,31130.0342
12567,2000,1,1.6000,4.0000,12567,0,500,0.9515,1,0.9515,69424.2755
23741,2000,1,1.6000,4.0000,23741,0,500,0.9606,1,0.9606,48371.6308
14453,2000,1,1.6000,4.0000,14453,0,500,0.9501,1,0.9501,63236.3436
3918,2000,1,1.6000,4.0000,3918,0,500,0.9364,1,0.9364,157864.8548
5984,2000,1,1.6000,4.0000,5984,0,500,0.9385,1,0.9385,114759.6171
29688,2000,2,1.6000,4.0000,4688,0,500,0.9403,1,0.9521,42273.9546
8772,2000,1,1.6000,4.0000,8772,0,500,0.9315,1,0.9315,83685.4154
39439,2000,2,1.6000,4.0000,14439,0,500,0.9593,1,0.9629,37585.6343
532279,2000,22,1.6000,4.0000,7279,0,500,0.9509,1,0.9679,24345.8749
144790,2000,6,1.6000,4.0000,19790,0,500,0.9636,1,0.9697,27700.2779
12169,2000,1,1.6000,4.0000,12169,0,500,0.9632,1,0.9632,71762.3396
62267,2000,3,1.6000,4.0000,12267,0,500,0.9651,1,0.9667,33269.2075
16761,2000,1,1.6000,4.0000,16761,0,500,0.9573,1,0.9573,58568.1200
7492,2000,1,1.6000,4.0000,7492,0,500,0.9480,1,0.9480,97746.0289
4256,2000,1,1.6000,4.0000,4256,0,500,0.9498,1,0.9498,148181.3819
413894,2000,17,1.6000,4.0000,13894,0,500,0.9615,1,0.9683,24860.3082
186720,2000,8,1.6000,4.0000,11720,0,500,0.9622,1,0.9649,26927.3608
47895,2000,2,1.6000,4.0000,22895,0,500,0.9568,1,0.9591,35396.9558
5895,2000,1,1.6000,4.0000,5895,0,500,0.9447,1,0.9447,116295.7657
543843,2000,22,1.6000,4.0000,18843,0,500,0.9653,1,0.9702,24903.7127
91615,2000,4,1.6000,4.0000,16615,0,500,0.9645,1,0.9672,31849.6432
153770,2000,7,1.6000,4.0000,3770,0,500,0.9204,1,0.9615,27098.1715
199851,2000,8,1.6000,4.0000,24851,0,500,0.9655,1,0.9677,26499.8772
14708,2000,1,1.6000,4.0000,14708,0,500,0.9617,1,0.9617,63169.1504
39015,2000,2,1.6000,4.0000,14015,0,500,0.9469,1,0.9562,38159.3320
115554,2000,5,1.6000,4.0000,15554,0,500,0.9583,1,0.9629,28405.9307
7500000,2000,30,1.6000,4.0000,25000,0,500,0.9756,0,0.9400,24800.2534
8000000,2000,32,1.6000,4.0000,25000,0,500,0.9712,0,0.9429,26636.0000
117899,2000,5,1.6000,4.0000,17899,0,500,0.9593,1,0.9647,31457.4963
10311,2000,1,1.6000,4.0000,10311,0,500,0.9516,1,0.9516,78145.6470
83692,2000,4,1.6000,4.0000,8692,0,500,0.9503,1,0.9588,30517.8861
29068,2000,2,1.6000,4.0000,4068,0,500,0.9408,1,0.9567,43949.7150
311848,2000,13,1.6000,4.0000,11848,0,500,0.9621,1,0.9698,25512.1831
22396,2000,1,1.6000,4.0000,22396,0,500,0.9696,1,0.9696,49532.0167
44117,2000,2,1.6000,4.0000,19117,0,500,0.9664,1,0.9642,36667.1591
7750000,2000,31,1.6000,4.0000,25000,0,500,0.9687,0,0.9372,25070.0582
56601,2000,3,1.6000,4.0000,6601,0,500,0.9570,1,0.9654,36559.7656
17271,2000,1,1.6000,4.0000,17271,0,500,0.9614,1,0.9614,57050.6798
436550,2000,18,1.6000,4.0000,11550,0,500,0.9568,1,0.9696,25283.9405
10445,2000,1,1.6000,4.0000,10445,0,500,0.9460,1,0.9460,80242.2293
248831,2000,10,1.6000,4.0000,23831,0,500,0.9645,1,0.9666,27565.1443
57828,2000,3,1.6000,4.0000,7828,0,500,0.9451,1,0.9605,33535.0951
8855,2000,1,1.6000,4.0000,8855,0,500,0.9502,1,0.9502,86492.2679
23322,2000,1,1.6000,4.0000,23322,0,500,0.9568,1,0.9568,48683.4081
62061,2000,3,1.6000,4.0000,12061,0,500,0.9601,1,0.9644,32826.7026
7750000,2000,31,1.6000,4.0000,25000,0,500,0.9745,0,0.9450,25297.3184
8000000,2000,32,1.6000,4.0000,25000,0,500,0.9625,0,0.9386,26462.4484
20664,2000,1,1.6000,4.0000,20664,0,500,0.9588,1,0.9588,56966.6285
68357,2000,3,1.6000,4.0000,18357,0,500,0.9585,1,0.9590,34240.8765
4477,2000,1,1.6000,4.0000,4477,0,500,0.9422,1,0.9422,141150.9162
60980,2000,3,1.6000,4.0000,10980,0,500,0.9540,1,0.9627,32676.9832
11417,2000,1,1.6000,4.0000,11417,0,500,0.9524,1,0.9524,73516.8473
20702,2000,1,1.6000,4.0000,20702,0,500,0.9636,1,0.9636,51745.5788
122909,2000,5,1.6000,4.0000,22909,0,500,0.9645,1,0.9668,28211.5614
7750000,2000,31,1.6000,4.0000,25000,0,500,0.9694,0,0.9362,25750.0687
15962,2000,1,1.6000,4.0000,15962,0,500,0.9621,1,0.9621,65914.0500
14183,2000,1,1.6000,4.0000,14183,0,500,0.9569,1,0.9569,71048.6238
7592,2000,1,1.6000,4.0000,7592,0,500,0.9471,1,0.9471,96661.4548
19384,2000,1,1.6000,4.0000,19384,0,500,0.9542,1,0.9542,53443.3402
6162,2000,1,1.6000,4.0000,6162,0,500,0.9451,1,0.9451,111663.6847
152888,2000,7,1.6000,4.0000,2888,0,500,0.9278,1,0.9611,27571.4569
34702,2000,2,1.7000,4.0000,9702,0,500,0.9627,1,0.9647,39113.5480
17013,2000,1,1.7000,4.0000,17013,0,500,0.9647,1,0.9647,56208.3080
7500000,2000,30,1.7000,4.0000,25000,0,500,0.9719,0,0.9395,24271.5272
21485,2000,1,1.7000,4.0000,21485,0,500,0.9617,1,0.9617,51262.7880
170943,2000,7,1.7000,4.0000,20943,0,500,0.9610,1,0.9603,26548.2490
18629,2000,1,1.7000,4.0000,18629,0,500,0.9594,1,0.9594,54776.2575
7733,2000,1,1.7000,4.0000,7733,0,500,0.9511,1,0.9511,96748.8641
13245,2000,1,1.7000,4.0000,13245,0,500,0.9568,1,0.9568,67278.1209
11736,2000,1,1.7000,4.0000,11736,0,500,0.9546,1,0.9546,72481.1846
7500000,2000,30,1.7000,4.0000,25000,0,500,0.9663,0,0.9393,24274.3467
3646,2000,1,1.7000,4.0000,3646,0,500,0.9392,1,0.9392,143385.1688
43416,2000,2,1.7000,4.0000,18416,0,500,0.9593,1,0.9639,36238.9262
10811,2000,1,1.7000,4.0000,10811,0,500,0.9474,1,0.9474,75528.1084
46845,2000,2,1.7000,4.0000,21845,0,500,0.9584,1,0.9558,35684.6705
54840,2000,3,1.7000,4.0000,4840,0,500,0.9478,1,0.9618,33834.4032
37935,2000,2,1.7000,4.0000,12935,0,500,0.9545,1,0.9611,37697.9517
6842,2000,1,1.7000,4.0000,6842,0,500,0.9438,1,0.9438,96283.6335
14652,2000,1,1.7000,4.0000,14652,0,500,0.9596,1,0.9596,60916.5741
61682,2000,3,1.7000,4.0000,11682,0,500,0.9587,1,0.9653,32598.1066
3806,2000,1,1.7000,4.0000,3806,0,500,0.9294,1,0.9294,161527.2904
10858,2000,1,1.7000,4.0000,10858,0,500,0.9576,1,0.9576,75297.8271
152386,2000,7,1.7000,4.0000,2386,0,500,0.9353,1,0.9595,27210.1631
148396,2000,6,1.7000,4.0000,23396,0,500,0.9708,1,0.9692,27383.1611
13847,2000,1,1.7000,4.0000,13847,0,500,0.9532,1,0.9532,64812.8214
9345,2000,1,1.7000,4.0000,9345,0,500,0.9503,1,0.9503,82974.5558
24368,2000,1,1.7000,4.0000,24368,0,500,0.9584,1,0.9584,46910.5953
45179,2000,2,1.7000,4.0000,20179,0,500,0.9610,1,0.9638,35576.5470
142752,2000,6,1.7000,4.0000,17752,0,500,0.9437,1,0.9626,27391.4456
5901,2000,1,1.7000,4.0000,5901,0,500,0.9381,1,0.9381,115615.9935
42410,2000,2,1.7000,4.0000,17410,0,500,0.9552,1,0.9597,37060.5236
7500000,2000,30,1.7000,4.0000,25000,0,500,0.9700,0,0.9348,24269.2408
9256,2000,1,1.7000,4.0000,9256,0,500,0.9454,1,0.9454,83687.2690
48806,2000,2,1.7000,4.0000,23806,0,500,0.9588,1,0.9599,35459.5525
2764,2000,1,1.7000,4.0000,2764,0,500,0.9195,1,0.9195,205671.2603
7500000,2000,30,1.7000,4.0000,25000,0,500,0.9692,0,0.9335,24159.9166
137056,2000,6,1.7000,4.0000,12056,0,500,0.9528,1,0.9604,28371.0531
10244,2000,1,1.7000,4.0000,10244,0,500,0.9469,1,0.9469,78640.3551
7500000,2000,30,1.7000,4.0000,25000,0,500,0.9622,0,0.9363,24141.4251
31979,2000,2,1.7000,4.0000,6979,0,500,0.9505,1,0.9578,41707.2414
8388,2000,1,1.7000,4.0000,8388,0,500,0.9443,1,0.9443,89216.6321
111247,2000,5,1.7000,4.0000,11247,0,500,0.9500,1,0.9647,28662.2552
24657,2000,1,1.7000,4.0000,24657,0,500,0.9665,1,0.9665,46896.6702
3423,2000,1,1.7000,4.0000,3423,0,500,0.9301,1,0.9301,164481.2616
20578,2000,1,1.7000,4.0000,20578,0,500,0.9568,1,0.9568,51402.6474
47427,2000,2,1.7000,4.0000,22427,0,500,0.9695,1,0.9690,35655.9633
156587,2000,7,1.7000,4.0000,6587,0,500,0.9462,1,0.9617,27238.9508
5823,2000,1,1.7000,4.0000,5823,0,500,0.9401,1,0.9401,116603.2295
10190,2000,1,1.7000,4.0000,10190,0,500,0.9606,1,0.9606,79850.0988
10328,2000,1,1.7000,4.0000,10328,0,500,0.9547,1,0.9547,78462.7178
7079,2000,1,1.7000,4.0000,7079,0,500,0.9454,1,0.9454,101387.2386
30599,2000,2,1.7000,4.0000,5599,0,500,0.9234,1,0.9438,42456.4902
20616,2000,1,1.7000,4.0000,20616,0,500,0.9565,1,0.9565,51539.6990
9762,2000,1,1.7000,4.0000,9762,0,500,0.9441,1,0.9441,81240.4034
4960,2000,1,1.7000,4.0000,4960,0,500,0.9440,1,0.9440,130509.3798
3656,2000,1,1.7000,4.0000,3656,0,500,0.9410,1,0.9410,164523.7123
24246,2000,1,1.7000,4.0000,24246,0,500,0.9610,1,0.9610,47167.4322
9978,2000,1,1.7000,4.0000,9978,0,500,0.9544,1,0.9544,79606.0433
48786,2000,2,1.7000,4.0000,23786,0,500,0.9609,1,0.9650,35357.3512
40129,2000,2,1.7000,4.0000,15129,0,500,0.9491,1,0.9559,38003.4782
18698,2000,1,1.7000,4.0000,18698,0,500,0.9540,1,0.9540,55132.7134
22510,2000,1,1.7000,4.0000,22510,0,500,0.9594,1,0.9594,49161.0298
8634,2000,1,1.7000,4.0000,8634,0,500,0.9552,1,0.9552,86928.7142
606143,2000,25,1.7000,4.0000,6143,0,500,0.9426,1,0.9661,24393.2043
2507,2000,1,1.7000,4.0000,2507,0,500,0.8940,1,0.8940,217452.9748
33214,2000,2,1.7000,4.0000,8214,0,500,0.9467,1,0.9563,40456.3555
590111,2000,24,1.7000,4.0000,15111,0,500,0.9597,1,0.9663,24410.2585
20218,2000,1,1.7000,4.0000,20218,0,500,0.9636,1,0.9636,52242.5866
22914,2000,1,1.7000,4.0000,22914,0,500,0.9612,1,0.9612,48610.3737
18399,2000,1,1.7000,4.0000,18399,0,500,0.9602,1,0.9602,55304.5768
6452,2000,1,1.7000,4.0000,6452,0,500,0.9469,1,0.9469,108563.8087
40910,2000,2,1.7000,4.0000,15910,0,500,0.9635,1,0.9668,37742.3523
31055,2000,2,1.7000,4.0000,6055,0,500,0.9492,1,0.9564,41709.0733
13775,2000,1,1.7000,4.0000,13775,0,500,0.9531,1,0.9531,64808.8590
8030,2000,1,1.7000,4.0000,8030,0,500,0.9464,1,0.9464,93958.0533
164339,2000,7,1.7000,4.0000,14339,0,500,0.9590,1,0.9646,26947.4294
37852,2000,2,1.7000,4.0000,12852,0,500,0.9628,1,0.9621,39028.8310
36987,2000,2,1.7000,4.0000,11987,0,500,0.9524,1,0.9581,38850.4009
41596,2000,2,1.7000,4.0000,16596,0,500,0.9602,1,0.9609,38004.9332
98074,2000,4,1.7000,4.0000,23074,0,500,0.9421,1,0.9525,29300.5087
34215,2000,2,1.7000,4.0000,9215,0,500,0.9477,1,0.9580,40845.5928
43184,2000,2,1.7000,4.0000,18184,0,500,0.9466,1,0.9542,36892.0810
46925,2000,2,1.7000,4.0000,21925,0,500,0.9605,1,0.9602,35567.3863
40433,2000,2,1.7000,4.0000,15433,0,500,0.9563,1,0.9546,37038.9521
45561,2000,2,1.7000,4.0000,20561,0,500,0.9658,1,0.9658,36496.9777
15747,2000,1,1.7000,4.0000,15747,0,500,0.9632,1,0.9632,59969.2356
103692,2000,5,1.7000,4.0000,3692,0,500,0.9292,1,0.9605,29266.9419
18725,2000,1,1.7000,4.0000,18725,0,500,0.9549,1,0.9549,54022.3513
5503,2000,1,1.7000,4.0000,5503,0,500,0.9273,1,0.9273,120516.7126
40601,2000,2,1.7000,4.0000,15601,0,500,0.9606,1,0.9615,37945.6379
135357,2000,6,1.7000,4.0000,10357,0,500,0.9485,1,0.9597,27574.3552
32261,2000,2,1.7000,4.0000,7261,0,500,0.9478,1,0.9567,41393.6833
11774,2000,1,1.7000,4.0000,11774,0,500,0.9521,1,0.9521,71019.4244
163000,2000,7,1.7000,4.0000,13000,0,500,0.9604,1,0.9677,27042.1394
6703,2000,1,1.7000,4.0000,6703,0,500,0.9420,1,0.9420,104913.3610
7500000,2000,30,1.7000,4.0000,25000,0,500,0.9686,0,0.9365,24838.7903
9417,2000,1,1.7000,4.0000,9417,0,500,0.9360,1,0.9360,89263.1907
38701,2000,2,1.7000,4.0000,13701,0,500,0.9692,1,0.9702,38455.7775
192623,2000,8,1.7000,4.0000,17623,0,500,0.9476,1,0.9546,26524.2883
3386,2000,1,1.7000,4.0000,3386,0,500,0.9197,1,0.9197,171756.2070
10052,2000,1,1.7000,4.0000,10052,0,500,0.9546,1,0.9546,78659.2311
9219,2000,1,1.7000,4.0000,9219,0,500,0.9539,1,0.9539,84102.6100
6797,2000,1,1.7000,4.0000,6797,0,500,0.9454,1,0.9454,101815.9614
73796,2000,3,1.7000,4.0000,23796,0,500,0.9527,1,0.9582,31052.3184
36367,2000,2,1.7000,4.0000,11367,0,500,0.9543,1,0.9597,39954.4396
30774,2000,2,1.7000,4.0000,5774,0,500,0.9257,1,0.9426,42523.5744
7784,2000,1,1.7000,4.0000,7784,0,500,0.9590,1,0.9590,94969.0465
22176,2000,1,1.7000,4.0000,22176,0,500,0.9569,1,0.9569,50124.5030
10453,2000,1,1.7000,4.0000,10453,0,500,0.9488,1,0.9488,78043.7503
63608,2000,3,1.7000,4.0000,13608,0,500,0.9537,1,0.9512,32825.6643
18695,2000,1,1.7000,4.0000,18695,0,500,0.9551,1,0.9551,54289.5480
55829,2000,3,1.7000,4.0000,5829,0,500,0.9420,1,0.9535,33397.8457
10987,2000,1,1.7000,4.0000,10987,0,500,0.9562,1,0.9562,74546.4297
4630,2000,1,1.7000,4.0000,4630,0,500,0.9301,1,0.9301,138382.8703
5793,2000,1,1.7000,4.0000,5793,0,500,0.9480,1,0.9480,118850.6169
14664,2000,1,1.7000,4.0000,14664,0,500,0.9425,1,0.9425,63253.8974
28628,2000,2,1.7000,4.0000,3628,0,500,0.9218,1,0.9463,43677.0756
14361,2000,1,1.7000,4.0000,14361,0,500,0.9562,1,0.9562,63654.2469
41657,2000,2,1.7000,4.0000,16657,0,500,0.9604,1,0.9671,37731.2484
76509,2000,4,1.7000,4.0000,1509,0,500,0.9092,1,0.9458,31021.6426
7750000,2000,31,1.7000,4.0000,25000,0,500,0.9571,0,0.9366,25099.7762
48179,2000,2,1.7000,4.0000,23179,0,500,0.9692,1,0.9712,36026.3436
4786,2000,1,1.7000,4.0000,4786,0,500,0.9377,1,0.9377,131805.0400
7004,2000,1,1.7000,4.0000,7004,0,500,0.9401,1,0.9401,103355.1015
4742,2000,1,1.7000,4.0000,4742,0,500,0.9390,1,0.9390,133413.1046
10704,2000,1,1.7000,4.0000,10704,0,500,0.9429,1,0.9429,75525.2884
23696,2000,1,1.7000,4.0000,23696,0,500,0.9529,1,0.9529,47593.8188
11955,2000,1,1.7000,4.0000,11955,0,500,0.9565,1,0.9565,70482.1666
193582,2000,8,1.7000,4.0000,18582,0,500,0.9642,1,0.9644,26325.9278
4472,2000,1,1.7000,4.0000,4472,0,500,0.9431,1,0.9431,137522.4477
14700,2000,1,1.7000,4.0000,14700,0,500,0.9493,1,0.9493,62249.8973
36317,2000,2,1.7000,4.0000,11317,0,500,0.9509,1,0.9545,38788.8031
23134,2000,1,1.7000,4.0000,23134,0,500,0.9644,1,0.9644,47990.2342
19702,2000,1,1.7000,4.0000,19702,0,500,0.9486,1,0.9486,52532.6266
14861,2000,1,1.7000,4.0000,14861,0,500,0.9580,1,0.9580,62788.2935
89417,2000,4,1.7000,4.0000,14417,0,500,0.9562,1,0.9670,30109.6069
295071,2000,12,1.7000,4.0000,20071,0,500,0.9568,1,0.9670,25558.6389
13460,2000,1,1.7000,4.0000,13460,0,500,0.9571,1,0.9571,66500.9972
49178,2000,2,1.7000,4.0000,24178,0,500,0.9651,1,0.9616,35225.9000
47259,2000,2,1.7000,4.0000,22259,0,500,0.9583,1,0.9621,36064.0323
12733,2000,1,1.7000,4.0000,12733,0,500,0.9421,1,0.9421,68738.7445
11567,2000,1,1.7000,4.0000,11567,0,500,0.9479,1,0.9479,71535.1334
21827,2000,1,1.7000,4.0000,21827,0,500,0.9629,1,0.9629,49532.6894
93451,2000,4,1.7000,4.0000,18451,0,500,0.9668,1,0.9688,29637.3577
183831,2000,8,1.7000,4.0000,8831,0,500,0.9461,1,0.9606,26460.0944
208409,2000,9,1.7000,4.0000,8409,0,500,0.9595,1,0.9650,26299.4537
6438,2000,1,1.7000,4.0000,6438,0,500,0.9461,1,0.9461,109414.0234
7750000,2000,31,1.7000,4.0000,25000,0,500,0.9703,0,0.9356,25520.8040
7236,2000,1,1.7000,4.0000,7236,0,500,0.9500,1,0.9500,110554.9381
6562,2000,1,1.7000,4.0000,6562,0,500,0.9458,1,0.9458,107531.8422
247885,2000,10,1.7000,4.0000,22885,0,500,0.9686,1,0.9643,25984.2738
7149,2000,1,1.7000,4.0000,7149,0,500,0.9517,1,0.9517,97469.6836
17163,2000,1,1.7000,4.0000,17163,0,500,0.9521,1,0.9521,55682.6557
18234,2000,1,1.7000,4.0000,18234,0,500,0.9630,1,0.9630,55973.0430
22712,2000,1,1.7000,4.0000,22712,0,500,0.9614,1,0.9614,50087.6722
16417,2000,1,1.7000,4.0000,16417,0,500,0.9615,1,0.9615,58679.7553
6055,2000,1,1.7000,4.0000,6055,0,500,0.9514,1,0.9514,113327.5133
564790,2000,23,1.7000,4.0000,14790,0,500,0.9670,1,0.9663,25029.4963
4317,2000,1,1.7000,4.0000,4317,0,500,0.9338,1,0.9338,157198.4628
161159,2000,7,1.7000,4.0000,11159,0,500,0.9463,1,0.9570,29318.8453
6825,2000,1,1.7000,4.0000,6825,0,500,0.9583,1,0.9583,115686.8126
7841,2000,1,1.7000,4.0000,7841,0,500,0.9443,1,0.9443,92672.7964
15630,2000,1,1.7000,4.0000,15630,0,500,0.9583,1,0.9583,60621.1182
42776,2000,2,1.7000,4.0000,17776,0,500,0.9549,1,0.9600,37293.5164
13882,2000,1,1.7000,4.0000,13882,0,500,0.9504,1,0.9504,65418.1214
10203,2000,1,1.7000,4.0000,10203,0,500,0.9553,1,0.9553,79304.7724
105833,2000,5,1.7000,4.0000,5833,0,500,0.9515,1,0.9607,28803.1528
10784,2000,1,1.7000,4.0000,10784,0,500,0.9509,1,0.9509,73037.3834
89540,2000,4,1.7000,4.0000,14540,0,500,0.9638,1,0.9676,29733.4247
15202,2000,1,1.7000,4.0000,15202,0,500,0.9603,1,0.9603,61152.4604
16111,2000,1,1.7000,4.0000,16111,0,500,0.9602,1,0.9602,59362.3968
8793,2000,1,1.7000,4.0000,8793,0,500,0.9305,1,0.9305,86896.0312
243537,2000,10,1.7000,4.0000,18537,0,500,0.9573,1,0.9625,26113.1362
4959,2000,1,1.7000,4.0000,4959,0,500,0.9450,1,0.9450,130941.6986
12810,2000,1,1.7000,4.0000,12810,0,500,0.9454,1,0.9454,67536.4675
9532,2000,1,1.7000,4.0000,9532,0,500,0.9494,1,0.9494,81962.6679
16927,2000,1,1.7000,4.0000,16927,0,500,0.9517,1,0.9517,57736.4057
49551,2000,2,1.7000,4.0000,24551,0,500,0.9665,1,0.9658,35421.0823
7479,2000,1,1.7000,4.0000,7479,0,500,0.9393,1,0.9393,98020.1942
2097,2000,1,1.7000,4.0000,2097,0,500,0.9186,1,0.9186,251118.6921
18158,2000,1,1.7000,4.0000,18158,0,500,0.9584,1,0.9584,54387.4240
10299,2000,1,1.7000,4.0000,10299,0,500,0.9490,1,0.9490,78143.9116
44231,2000,2,1.7000,4.0000,19231,0,500,0.9580,1,0.9593,36428.9053
8615,2000,1,1.7000,4.0000,8615,0,500,0.9442,1,0.9442,87330.4566
419754,2000,17,1.7000,4.0000,19754,0,500,0.9670,1,0.9727,26175.9630
128909,2000,6,1.7000,4.0000,3909,0,500,0.9457,1,0.9606,27762.1688
94784,2000,4,1.7000,4.0000,19784,0,500,0.9640,1,0.9662,30733.2855
17962,2000,1,1.7000,4.0000,17962,0,500,0.9545,1,0.9545,58252.9228
39486,2000,2,1.7000,4.0000,14486,0,500,0.9542,1,0.9596,40984.3633
82035,2000,4,1.7000,4.0000,7035,0,500,0.9401,1,0.9563,30422.7460
5956,2000,1,1.7000,4.0000,5956,0,500,0.9335,1,0.9335,117571.6806
119442,2000,5,1.7000,4.0000,19442,0,500,0.9559,1,0.9618,29607.7643
96688,2000,4,1.7000,4.0000,21688,0,500,0.9638,1,0.9619,31325.1870
4148,2000,1,1.7000,4.0000,4148,0,500,0.9364,1,0.9364,149672.4166
167768,2000,7,1.7000,4.0000,17768,0,500,0.9560,1,0.9622,27347.3673
3175,2000,1,1.7000,4.0000,3175,0,500,0.9379,1,0.9379,189820.2827
11913,2000,1,1.7000,4.0000,11913,0,500,0.9535,1,0.9535,72984.8041
12186,2000,1,1.7000,4.0000,12186,0,500,0.9506,1,0.9506,69791.4877
38301,2000,2,1.7000,4.0000,13301,0,500,0.9636,1,0.9642,38370.4222
2579,2000,1,1.7000,4.0000,2579,0,500,0.9068,1,0.9068,221406.4971
197236,2000,8,1.7000,4.0000,22236,0,500,0.9565,1,0.9668,27326.9025
31383,2000,2,1.8000,4.0000,6383,0,500,0.9413,1,0.9514,41351.7155
16770,2000,1,1.8000,4.0000,16770,0,500,0.9529,1,0.9529,58261.5838
14775,2000,1,1.8000,4.0000,14775,0,500,0.9545,1,0.9545,61986.8994
18283,2000,1,1.8000,4.0000,18283,0,500,0.9605,1,0.9605,52941.3123
7151,2000,1,1.8000,4.0000,7151,0,500,0.9393,1,0.9393,100539.6876
14407,2000,1,1.8000,4.0000,14407,0,500,0.9300,1,0.9300,63084.0723
116539,2000,5,1.8000,4.0000,16539,0,500,0.9447,1,0.9581,28244.8362
71090,2000,3,1.8000,4.0000,21090,0,500,0.9554,1,0.9592,31195.8383
42881,2000,2,1.8000,4.0000,17881,0,500,0.9340,1,0.9489,36929.2500
114475,2000,5,1.8000,4.0000,14475,0,500,0.9530,1,0.9631,28127.6918
10281,2000,1,1.8000,4.0000,10281,0,500,0.9527,1,0.9527,78085.4350
21643,2000,1,1.8000,4.0000,21643,0,500,0.9698,1,0.9698,50791.8641
29783,2000,2,1.8000,4.0000,4783,0,500,0.9266,1,0.9440,41843.2648
37817,2000,2,1.8000,4.0000,12817,0,500,0.9460,1,0.9517,38936.5509
5870,2000,1,1.8000,4.0000,5870,0,500,0.9491,1,0.9491,106538.1557
117141,2000,5,1.8000,4.0000,17141,0,500,0.9540,1,0.9674,28432.8232
138679,2000,6,1.8000,4.0000,13679,0,500,0.9306,1,0.9568,27590.2793
9862,2000,1,1.8000,4.0000,9862,0,500,0.9361,1,0.9361,73697.9169
8810,2000,1,1.8000,4.0000,8810,0,500,0.9469,1,0.9469,86793.3093
36534,2000,2,1.8000,4.0000,11534,0,500,0.9647,1,0.9599,39589.0990
24874,2000,1,1.8000,4.0000,24874,0,500,0.9600,1,0.9600,46630.7828
16099,2000,1,1.8000,4.0000,16099,0,500,0.9498,1,0.9498,59417.5019
5735,2000,1,1.8000,4.0000,5735,0,500,0.9332,1,0.9332,118457.4695
67682,2000,3,1.8000,4.0000,17682,0,500,0.9538,1,0.9560,31816.5967
7008,2000,1,1.8000,4.0000,7008,0,500,0.9481,1,0.9481,102505.9956
14704,2000,1,1.8000,4.0000,14704,0,500,0.9596,1,0.9596,62059.5916
5839,2000,1,1.8000,4.0000,5839,0,500,0.9329,1,0.9329,113369.0063
15203,2000,1,1.8000,4.0000,15203,0,500,0.9553,1,0.9553,61569.7294
29689,2000,2,1.8000,4.0000,4689,0,500,0.9373,1,0.9516,43038.2493
23523,2000,1,1.8000,4.0000,23523,0,500,0.9644,1,0.9644,48983.3093
7500000,2000,30,1.8000,4.0000,25000,0,500,0.9600,0,0.9310,24973.8181
41785,2000,2,1.8000,4.0000,16785,0,500,0.9615,1,0.9589,41665.8871
4657,2000,1,1.8000,4.0000,4657,0,500,0.9354,1,0.9354,138618.5600
44290,2000,2,1.8000,4.0000,19290,0,500,0.9579,1,0.9622,36625.7977
44476,2000,2,1.8000,4.0000,19476,0,500,0.9521,1,0.9575,36275.2490
24205,2000,1,1.8000,4.0000,24205,0,500,0.9622,1,0.9622,47038.4284
60263,2000,3,1.8000,4.0000,10263,0,500,0.9352,1,0.9465,33318.7378
14389,2000,1,1.8000,4.0000,14389,0,500,0.9551,1,0.9551,63014.7318
46990,2000,2,1.8000,4.0000,21990,0,500,0.9684,1,0.9669,36124.9465
415796,2000,17,1.8000,4.0000,15796,0,500,0.9495,1,0.9505,24556.4617
5519,2000,1,1.8000,4.0000,5519,0,500,0.9320,1,0.9320,121047.7746
