totalFlips,lastRunEntropy,tries,earlyRestarts,variables,flipsPerSecond,entropy,flips,cb,minEntropy,ratio,sat,clauses
5000000,1.3267,20,0,500,24369.0951,1.1745,25000,2.3800,0.0000,4.2000,0,2100
61515,0.8985,3,0,500,32711.9486,1.1361,11515,2.3800,0.0000,4.2000,1,2100
22734,0.9350,1,0,500,49040.1819,0.9350,22734,2.3800,0.0000,4.2000,1,2100
5000000,1.2627,20,0,500,24376.6326,1.1199,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2639,20,0,500,24638.4415,1.1276,25000,2.3800,0.0000,4.2000,0,2100
236897,0.9064,10,0,500,25706.9464,1.2085,11897,2.3800,0.0000,4.2000,1,2100
10929,0.9155,1,0,500,74777.2016,0.9155,10929,2.3800,0.0000,4.2000,1,2100
5000000,1.2443,20,0,500,24609.7106,1.0993,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2359,20,0,500,24433.8745,1.1685,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2614,20,0,500,24467.7666,1.2119,25000,2.3800,0.0000,4.2000,0,2100
60723,0.9079,3,0,500,32264.5718,1.1882,10723,2.3800,0.0000,4.2000,1,2100
6007,0.9263,1,0,500,113459.2547,0.9263,6007,2.3800,0.0000,4.2000,1,2100
5000000,1.1253,20,0,500,24358.1149,1.1070,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2153,20,0,500,24234.1299,1.1572,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2202,20,0,500,24476.6085,1.1783,25000,2.3800,0.0000,4.2000,0,2100
9287,0.8579,1,0,500,83777.2993,0.8579,9287,2.3800,0.0000,4.2000,1,2100
5000000,1.1980,20,0,500,24395.9979,1.1825,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1830,20,0,500,24535.7766,1.1239,25000,2.3800,0.0000,4.2000,0,2100
7489,0.9208,1,0,500,98213.7592,0.9208,7489,2.3800,0.0000,4.2000,1,2100
5000000,1.1680,20,0,500,24290.7648,1.1491,25000,2.3800,0.0000,4.2000,0,2100
131715,0.8940,6,0,500,27238.2289,1.1954,6715,2.3800,0.0000,4.2000,1,2100
42564,0.9240,2,0,500,36468.9278,1.0481,17564,2.3800,0.0000,4.2000,1,2100
5000000,1.1400,20,0,500,24566.6298,1.0743,25000,2.3800,0.0000,4.2000,0,2100
14810,0.8946,1,0,500,60560.2846,0.8946,14810,2.3800,0.0000,4.2000,1,2100
289458,0.8931,12,0,500,25106.0504,1.2291,14458,2.3800,0.0000,4.2000,1,2100
15520,0.9428,1,0,500,59450.5321,0.9428,15520,2.3800,0.0000,4.2000,1,2100
395025,0.9322,16,0,500,24500.0219,1.2279,20025,2.3800,0.0000,4.2000,1,2100
5000000,1.1367,20,0,500,24531.5693,1.1296,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.3037,20,0,500,24567.4382,1.1619,25000,2.3800,0.0000,4.2000,0,2100
17099,0.9160,1,0,500,56739.9419,0.9160,17099,2.3800,0.0000,4.2000,1,2100
139512,0.8841,6,0,500,27484.7798,1.1801,14512,2.3800,0.0000,4.2000,1,2100
47600,0.9205,2,0,500,36032.8189,1.1243,22600,2.3800,0.0000,4.2000,1,2100
107297,0.8774,5,0,500,28636.7170,1.1521,7297,2.3800,0.0000,4.2000,1,2100
7491,0.8538,1,0,500,94845.6229,0.8538,7491,2.3800,0.0000,4.2000,1,2100
70532,0.8917,3,0,500,31457.7073,1.1176,20532,2.3800,0.0000,4.2000,1,2100
48227,0.9106,2,0,500,35155.3623,1.1149,23227,2.3800,0.0000,4.2000,1,2100
61980,0.8923,3,0,500,32348.2936,1.0587,11980,2.3800,0.0000,4.2000,1,2100
474304,0.8954,19,0,500,24417.3297,1.2210,24304,2.3800,0.0000,4.2000,1,2100
280835,0.9086,12,0,500,25214.3304,1.2112,5835,2.3800,0.0000,4.2000,1,2100
361026,0.9326,15,0,500,24865.6600,1.2118,11026,2.3800,0.0000,4.2000,1,2100
5000000,1.0511,20,0,500,24473.7141,1.1174,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1856,20,0,500,24473.6944,1.1363,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2673,20,0,500,24432.3986,1.1788,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.3456,20,0,500,24402.3282,1.1694,25000,2.3800,0.0000,4.2000,0,2100
62979,0.9183,3,0,500,32174.7171,1.1345,12979,2.3800,0.0000,4.2000,1,2100
398952,0.9332,16,0,500,24678.4540,1.2267,23952,2.3800,0.0000,4.2000,1,2100
5000000,1.2575,20,0,500,24308.2771,1.2014,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2844,20,0,500,24340.3546,1.1446,25000,2.3800,0.0000,4.2000,0,2100
18147,0.8946,1,0,500,54027.4959,0.8946,18147,2.3800,0.0000,4.2000,1,2100
5000000,1.2599,20,0,500,24535.2584,1.1618,25000,2.3800,0.0000,4.2000,0,2100
31892,0.8968,2,0,500,40861.8794,1.0646,6892,2.3800,0.0000,4.2000,1,2100
5000000,1.1149,20,0,500,24173.9274,1.1380,25000,2.3800,0.0000,4.2000,0,2100
10287,0.9197,1,0,500,78949.5358,0.9197,10287,2.3800,0.0000,4.2000,1,2100
38999,0.8969,2,0,500,36907.4273,1.0667,13999,2.3800,0.0000,4.2000,1,2100
35022,0.9225,2,0,500,39626.8231,1.0247,10022,2.3800,0.0000,4.2000,1,2100
5000000,1.3280,20,0,500,24578.4048,1.0265,25000,2.3800,0.0000,4.2000,0,2100
41766,0.9069,2,0,500,37489.3957,1.0381,16766,2.3800,0.0000,4.2000,1,2100
5000000,1.3199,20,0,500,24524.5116,1.1753,25000,2.3800,0.0000,4.2000,0,2100
6253,0.9330,1,0,500,110459.6648,0.9330,6253,2.3800,0.0000,4.2000,1,2100
10734,0.9124,1,0,500,76683.3711,0.9124,10734,2.3800,0.0000,4.2000,1,2100
39099,0.9068,2,0,500,37390.5655,1.0886,14099,2.3800,0.0000,4.2000,1,2100
5000000,1.1973,20,0,500,24546.4894,1.1819,25000,2.3800,0.0000,4.2000,0,2100
62164,0.9333,3,0,500,33029.3963,1.1683,12164,2.3800,0.0000,4.2000,1,2100
272004,0.9303,11,0,500,25552.7728,1.2106,22004,2.3800,0.0000,4.2000,1,2100
4040,0.9111,1,0,500,151261.7147,0.9111,4040,2.3800,0.0000,4.2000,1,2100
233477,0.9228,10,0,500,25698.2340,1.2133,8477,2.3800,0.0000,4.2000,1,2100
298960,0.9180,12,0,500,25270.3021,1.1946,23960,2.3800,0.0000,4.2000,1,2100
5000000,1.3759,20,0,500,24541.7666,1.1754,25000,2.3800,0.0000,4.2000,0,2100
33215,0.9331,2,0,500,40445.4971,1.1124,8215,2.3800,0.0000,4.2000,1,2100
5000000,1.2368,20,0,500,24260.4834,1.1895,25000,2.3800,0.0000,4.2000,0,2100
36970,0.8975,2,0,500,38551.5889,1.1066,11970,2.3800,0.0000,4.2000,1,2100
91781,0.9114,4,0,500,29537.1900,1.1607,16781,2.3800,0.0000,4.2000,1,2100
9145,0.8997,1,0,500,84468.3164,0.8997,9145,2.3800,0.0000,4.2000,1,2100
34632,0.9441,2,0,500,39591.9305,1.0954,9632,2.3800,0.0000,4.2000,1,2100
42153,0.8709,2,0,500,36398.9686,1.0426,17153,2.3800,0.0000,4.2000,1,2100
92477,0.9182,4,0,500,29494.3899,1.0496,17477,2.3800,0.0000,4.2000,1,2100
48315,0.8918,2,0,500,35363.9308,1.0079,23315,2.3800,0.0000,4.2000,1,2100
144705,0.9296,6,0,500,27227.3047,1.1977,19705,2.3800,0.0000,4.2000,1,2100
6492,0.9046,1,0,500,108187.7078,0.9046,6492,2.3800,0.0000,4.2000,1,2100
20524,0.9152,1,0,500,49990.5474,0.9152,20524,2.3800,0.0000,4.2000,1,2100
5000000,1.2052,20,0,500,24523.9526,1.0611,25000,2.3800,0.0000,4.2000,0,2100
37994,0.9255,2,0,500,38639.1289,1.0977,12994,2.3800,0.0000,4.2000,1,2100
5000000,1.2427,20,0,500,24464.5378,1.1316,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2544,20,0,500,24500.5352,1.1843,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.3152,20,0,500,24648.2479,1.1324,25000,2.3800,0.0000,4.2000,0,2100
18035,0.9160,1,0,500,55711.0735,0.9160,18035,2.3800,0.0000,4.2000,1,2100
5000000,1.3028,20,0,500,24669.5810,1.1912,25000,2.3800,0.0000,4.2000,0,2100
65076,0.8727,3,0,500,32442.2446,1.1018,15076,2.3800,0.0000,4.2000,1,2100
5000000,1.2325,20,0,500,24429.9224,1.1527,25000,2.3800,0.0000,4.2000,0,2100
7171,0.9216,1,0,500,100063.3699,0.9216,7171,2.3800,0.0000,4.2000,1,2100
43204,0.9353,2,0,500,36770.2208,1.1038,18204,2.3800,0.0000,4.2000,1,2100
5000000,1.1573,20,0,500,24468.1957,1.1326,25000,2.3800,0.0000,4.2000,0,2100
67465,0.9082,3,0,500,31784.7803,1.1484,17465,2.3800,0.0000,4.2000,1,2100
5000000,1.2885,20,0,500,24345.9243,1.1323,25000,2.3800,0.0000,4.2000,0,2100
11763,0.9095,1,0,500,70835.4284,0.9095,11763,2.3800,0.0000,4.2000,1,2100
219639,0.9128,9,0,500,26007.8943,1.2373,19639,2.3800,0.0000,4.2000,1,2100
66804,0.8822,3,0,500,32034.7661,1.1436,16804,2.3800,0.0000,4.2000,1,2100
16658,0.9318,1,0,500,57519.1472,0.9318,16658,2.3800,0.0000,4.2000,1,2100
99723,0.9313,4,0,500,29260.7436,1.1043,24723,2.3800,0.0000,4.2000,1,2100
68678,0.8955,3,0,500,31794.1086,1.1655,18678,2.3800,0.0000,4.2000,1,2100
5000000,1.1708,20,0,500,24546.0070,1.1176,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2642,20,0,500,24105.8524,1.1909,25000,2.3800,0.0000,4.2000,0,2100
16247,0.9129,1,0,500,58946.9489,0.9129,16247,2.3800,0.0000,4.2000,1,2100
73938,0.9322,3,0,500,30839.1138,1.1592,23938,2.3800,0.0000,4.2000,1,2100
5000000,1.2245,20,0,500,24199.9988,1.1390,25000,2.3800,0.0000,4.2000,0,2100
74464,0.9412,3,0,500,30993.5146,1.1607,24464,2.3800,0.0000,4.2000,1,2100
11811,0.9256,1,0,500,70726.6338,0.9256,11811,2.3800,0.0000,4.2000,1,2100
5000000,1.3097,20,0,500,24360.2452,1.1979,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1808,20,0,500,24330.3851,1.1585,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2407,20,0,500,24299.4277,1.1547,25000,2.3800,0.0000,4.2000,0,2100
19496,0.9134,1,0,500,52569.8801,0.9134,19496,2.3800,0.0000,4.2000,1,2100
5000000,1.3148,20,0,500,24446.0446,1.1810,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2193,20,0,500,24465.1963,1.0836,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1178,20,0,500,24334.9512,1.1887,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2033,20,0,500,24318.0101,1.1331,25000,2.3800,0.0000,4.2000,0,2100
339618,0.8743,14,0,500,24970.1064,1.2239,14618,2.3800,0.0000,4.2000,1,2100
5000000,1.1751,20,0,500,24541.9665,1.0585,25000,2.3800,0.0000,4.2000,0,2100
38805,0.8645,2,0,500,37382.3050,1.0178,13805,2.3800,0.0000,4.2000,1,2100
5000000,1.1625,20,0,500,24555.6197,1.1535,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1674,20,0,500,24341.5705,1.1479,25000,2.3800,0.0000,4.2000,0,2100
5118,0.8906,1,0,500,128225.2436,0.8906,5118,2.3800,0.0000,4.2000,1,2100
33603,0.9097,2,0,500,40268.2220,1.0921,8603,2.3800,0.0000,4.2000,1,2100
123083,0.9157,5,0,500,27985.1784,1.1761,23083,2.3800,0.0000,4.2000,1,2100
5000000,1.0555,20,0,500,24406.0564,1.1160,25000,2.3800,0.0000,4.2000,0,2100
9668,0.9180,1,0,500,81116.9928,0.9180,9668,2.3800,0.0000,4.2000,1,2100
5000000,1.1781,20,0,500,24538.5028,1.1585,25000,2.3800,0.0000,4.2000,0,2100
13053,0.8744,1,0,500,65159.5801,0.8744,13053,2.3800,0.0000,4.2000,1,2100
15186,0.9146,1,0,500,60558.9820,0.9146,15186,2.3800,0.0000,4.2000,1,2100
13146,0.9025,1,0,500,65687.9678,0.9025,13146,2.3800,0.0000,4.2000,1,2100
40663,0.9253,2,0,500,37345.5195,1.0821,15663,2.3800,0.0000,4.2000,1,2100
44158,0.8902,2,0,500,36853.8438,0.9877,19158,2.3800,0.0000,4.2000,1,2100
284972,0.9094,12,0,500,25377.5756,1.2280,9972,2.3800,0.0000,4.2000,1,2100
5000000,1.2095,20,0,500,24306.5802,1.0791,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1610,20,0,500,24596.4908,0.9538,25000,2.3800,0.0000,4.2000,0,2100
35868,0.9232,2,0,500,39432.4142,1.1088,10868,2.3800,0.0000,4.2000,1,2100
5000000,1.1109,20,0,500,24476.4545,1.1441,25000,2.3800,0.0000,4.2000,0,2100
8484,0.9245,1,0,500,88943.2885,0.9245,8484,2.3800,0.0000,4.2000,1,2100
5000000,1.1036,20,0,500,24515.5439,1.1585,25000,2.3800,0.0000,4.2000,0,2100
282536,0.9082,12,0,500,25623.3530,1.2100,7536,2.3800,0.0000,4.2000,1,2100
3403,0.8988,1,0,500,172924.5230,0.8988,3403,2.3800,0.0000,4.2000,1,2100
30349,0.9282,2,0,500,42077.5538,1.0489,5349,2.3800,0.0000,4.2000,1,2100
5000000,1.0678,20,0,500,24432.0806,1.0343,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1212,20,0,500,24326.0762,1.1978,25000,2.3800,0.0000,4.2000,0,2100
315525,0.9561,13,0,500,25155.1354,1.2201,15525,2.3800,0.0000,4.2000,1,2100
217615,0.9089,9,0,500,25824.7141,1.1894,17615,2.3800,0.0000,4.2000,1,2100
117574,0.9115,5,0,500,27773.9669,1.1465,17574,2.3800,0.0000,4.2000,1,2100
5000000,1.0692,20,0,500,24395.6392,1.0088,25000,2.3800,0.0000,4.2000,0,2100
94877,0.9473,4,0,500,29539.2054,1.1610,19877,2.3800,0.0000,4.2000,1,2100
5000000,1.1617,20,0,500,24391.6246,1.1284,25000,2.3800,0.0000,4.2000,0,2100
37367,0.9161,2,0,500,39076.8294,1.0790,12367,2.3800,0.0000,4.2000,1,2100
5000000,1.2580,20,0,500,24172.7803,1.2279,25000,2.3800,0.0000,4.2000,0,2100
90182,0.9290,4,0,500,29680.2856,1.1772,15182,2.3800,0.0000,4.2000,1,2100
204712,0.9076,9,0,500,26029.3746,1.2613,4712,2.3800,0.0000,4.2000,1,2100
28762,0.9191,2,0,500,42903.1294,1.0501,3762,2.3800,0.0000,4.2000,1,2100
5000000,1.2943,20,0,500,24344.7717,1.2370,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.3115,20,0,500,24326.2373,1.1287,25000,2.3800,0.0000,4.2000,0,2100
16337,0.9250,1,0,500,58630.0635,0.9250,16337,2.3800,0.0000,4.2000,1,2100
215193,0.9157,9,0,500,25877.2719,1.1678,15193,2.3800,0.0000,4.2000,1,2100
22722,0.9282,1,0,500,48788.5707,0.9282,22722,2.3800,0.0000,4.2000,1,2100
82815,0.9328,4,0,500,30319.6465,1.1451,7815,2.3800,0.0000,4.2000,1,2100
5000000,1.2080,20,0,500,24556.4507,1.1610,25000,2.3800,0.0000,4.2000,0,2100
83510,0.8963,4,0,500,29964.6814,1.1397,8510,2.3800,0.0000,4.2000,1,2100
10479,0.9047,1,0,500,77434.0769,0.9047,10479,2.3800,0.0000,4.2000,1,2100
85169,0.9200,4,0,500,30300.9759,1.1824,10169,2.3800,0.0000,4.2000,1,2100
49339,0.8958,2,0,500,34905.7976,1.1039,24339,2.3800,0.0000,4.2000,1,2100
5000000,1.2883,20,0,500,24573.2728,1.1515,25000,2.3800,0.0000,4.2000,0,2100
397639,0.9180,16,0,500,24939.1692,1.2282,22639,2.3800,0.0000,4.2000,1,2100
229566,0.9117,10,0,500,25598.9790,1.2316,4566,2.3800,0.0000,4.2000,1,2100
105026,0.9118,5,0,500,28933.8617,1.1388,5026,2.3800,0.0000,4.2000,1,2100
10644,0.9197,1,0,500,77218.5195,0.9197,10644,2.3800,0.0000,4.2000,1,2100
5000000,1.3296,20,0,500,24346.5692,1.2000,25000,2.3800,0.0000,4.2000,0,2100
283678,0.9329,12,0,500,25406.0816,1.2189,8678,2.3800,0.0000,4.2000,1,2100
93452,0.9221,4,0,500,29441.3868,1.1701,18452,2.3800,0.0000,4.2000,1,2100
54885,0.9403,3,0,500,33723.6374,1.1162,4885,2.3800,0.0000,4.2000,1,2100
5000000,1.2009,20,0,500,24484.2990,1.1869,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2916,20,0,500,24569.0178,1.1462,25000,2.3800,0.0000,4.2000,0,2100
15123,0.9185,1,0,500,60860.1305,0.9185,15123,2.3800,0.0000,4.2000,1,2100
6161,0.9002,1,0,500,112374.1856,0.9002,6161,2.3800,0.0000,4.2000,1,2100
93335,0.9368,4,0,500,29114.3652,1.1303,18335,2.3800,0.0000,4.2000,1,2100
5000000,1.3039,20,0,500,24464.6235,1.1691,25000,2.3800,0.0000,4.2000,0,2100
30089,0.8806,2,0,500,42209.0176,1.1163,5089,2.3800,0.0000,4.2000,1,2100
34147,0.8791,2,0,500,39948.1066,0.9552,9147,2.3800,0.0000,4.2000,1,2100
7577,0.8951,1,0,500,95878.2651,0.8951,7577,2.3800,0.0000,4.2000,1,2100
65738,0.9051,3,0,500,31987.9940,1.0975,15738,2.3800,0.0000,4.2000,1,2100
13902,0.9271,1,0,500,64963.1399,0.9271,13902,2.3800,0.0000,4.2000,1,2100
5000000,1.2322,20,0,500,24284.0713,1.2160,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2035,20,0,500,24409.0215,1.1603,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1999,20,0,500,24620.5791,1.1158,25000,2.3800,0.0000,4.2000,0,2100
174850,0.9287,7,0,500,26585.7356,1.1964,24850,2.3800,0.0000,4.2000,1,2100
5000000,1.3336,20,0,500,24467.5171,1.1259,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2195,20,0,500,24722.2392,1.1427,25000,2.3800,0.0000,4.2000,0,2100
7251,0.9263,1,0,500,99191.4815,0.9263,7251,2.3800,0.0000,4.2000,1,2100
20720,0.9178,1,0,500,51119.5873,0.9178,20720,2.3800,0.0000,4.2000,1,2100
74579,0.9366,3,0,500,30942.9753,1.0313,24579,2.3800,0.0000,4.2000,1,2100
42684,0.9255,2,0,500,36776.1925,1.1059,17684,2.3800,0.0000,4.2000,1,2100
182634,0.9305,8,0,500,26355.5388,1.1742,7634,2.3800,0.0000,4.2000,1,2100
144685,0.9140,6,0,500,27223.5523,1.1699,19685,2.3800,0.0000,4.2000,1,2100
84669,0.9365,4,0,500,30170.3720,1.1749,9669,2.3800,0.0000,4.2000,1,2100
291171,0.9196,12,0,500,25325.2806,1.1746,16171,2.3800,0.0000,4.2000,1,2100
58891,0.9313,3,0,500,32722.8805,1.0942,8891,2.3800,0.0000,4.2000,1,2100
57941,0.9016,3,0,500,32913.4878,1.1472,7941,2.3800,0.0000,4.2000,1,2100
5000000,1.1708,20,0,500,24382.1372,1.1336,25000,2.3800,0.0000,4.2000,0,2100
94789,0.8877,4,0,500,29482.4864,1.1726,19789,2.3800,0.0000,4.2000,1,2100
164551,0.9100,7,0,500,26802.4323,1.2126,14551,2.3800,0.0000,4.2000,1,2100
15579,0.9354,1,0,500,59909.4962,0.9354,15579,2.3800,0.0000,4.2000,1,2100
5000000,1.2754,20,0,500,24553.4126,1.1813,25000,2.3800,0.0000,4.2000,0,2100
167265,0.8772,7,0,500,26747.7002,1.1974,17265,2.3800,0.0000,4.2000,1,2100
46699,0.9203,2,0,500,35683.5588,1.1373,21699,2.3800,0.0000,4.2000,1,2100
107709,0.9211,5,0,500,28773.4211,1.1688,7709,2.3800,0.0000,4.2000,1,2100
5000000,1.1912,20,0,500,24597.0554,1.1937,25000,2.3800,0.0000,4.2000,0,2100
24016,0.9340,1,0,500,48463.1168,0.9340,24016,2.3800,0.0000,4.2000,1,2100
5000000,1.1631,20,0,500,24397.9055,1.1283,25000,2.3800,0.0000,4.2000,0,2100
216721,0.9229,9,0,500,25819.5176,1.2125,16721,2.3800,0.0000,4.2000,1,2100
5000000,0.0000,20,0,500,24370.0029,1.0846,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2864,20,0,500,24405.7429,1.1794,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.3176,20,0,500,24292.7815,1.1611,25000,2.3800,0.0000,4.2000,0,2100
73111,0.9268,3,0,500,31130.2366,1.1168,23111,2.3800,0.0000,4.2000,1,2100
184422,0.8986,8,0,500,26354.8864,1.1868,9422,2.3800,0.0000,4.2000,1,2100
98328,0.9211,4,0,500,28993.5067,1.1757,23328,2.3800,0.0000,4.2000,1,2100
163102,0.9153,7,0,500,26642.6610,1.1912,13102,2.3800,0.0000,4.2000,1,2100
5000000,1.3327,20,0,500,24363.2478,1.2135,25000,2.3800,0.0000,4.2000,0,2100
360844,0.9331,15,0,500,24916.3692,1.2042,10844,2.3800,0.0000,4.2000,1,2100
39597,0.8936,2,0,500,37159.4223,1.0284,14597,2.3800,0.0000,4.2000,1,2100
5000000,1.3220,20,0,500,24341.2001,1.1803,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2508,20,0,500,24391.6027,1.1599,25000,2.3800,0.0000,4.2000,0,2100
122110,0.9007,5,0,500,27738.9236,1.2056,22110,2.3800,0.0000,4.2000,1,2100
5161,0.9145,1,0,500,128953.3561,0.9145,5161,2.3800,0.0000,4.2000,1,2100
23469,0.9378,1,0,500,47688.4286,0.9378,23469,2.3800,0.0000,4.2000,1,2100
21719,0.8799,1,0,500,50190.8828,0.8799,21719,2.3800,0.0000,4.2000,1,2100
5000000,1.1780,20,0,500,24421.2741,1.1386,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2327,20,0,500,24282.4343,1.1532,25000,2.3800,0.0000,4.2000,0,2100
14780,0.9387,1,0,500,61931.0657,0.9387,14780,2.3800,0.0000,4.2000,1,2100
5000000,1.2059,20,0,500,24362.7857,1.1488,25000,2.3800,0.0000,4.2000,0,2100
20812,0.8874,1,0,500,51109.7904,0.8874,20812,2.3800,0.0000,4.2000,1,2100
143874,0.9321,6,0,500,27099.4552,1.1894,18874,2.3800,0.0000,4.2000,1,2100
24322,0.9235,1,0,500,47045.5379,0.9235,24322,2.3800,0.0000,4.2000,1,2100
5000000,1.2770,20,0,500,24581.1731,1.1583,25000,2.3800,0.0000,4.2000,0,2100
259406,0.9102,11,0,500,25673.5831,1.2131,9406,2.3800,0.0000,4.2000,1,2100
112318,0.9348,5,0,500,28452.8447,1.1783,12318,2.3800,0.0000,4.2000,1,2100
5000000,1.2940,20,0,500,24463.0702,1.2243,25000,2.3800,0.0000,4.2000,0,2100
408705,0.9399,17,0,500,24982.8842,1.1464,8705,2.3800,0.0000,4.2000,1,2100
5000000,1.2608,20,0,500,24523.0642,1.1959,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2323,20,0,500,24549.2111,1.1365,25000,2.3800,0.0000,4.2000,0,2100
24544,0.9217,1,0,500,47388.7478,0.9217,24544,2.3800,0.0000,4.2000,1,2100
44937,0.9328,2,0,500,36440.8504,1.1005,19937,2.3800,0.0000,4.2000,1,2100
9764,0.9182,1,0,500,81442.2048,0.9182,9764,2.3800,0.0000,4.2000,1,2100
12216,0.9180,1,0,500,69439.2278,0.9180,12216,2.3800,0.0000,4.2000,1,2100
66999,0.8959,3,0,500,31996.8369,1.1092,16999,2.3800,0.0000,4.2000,1,2100
5000000,1.2249,20,0,500,24413.6660,1.1909,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.0438,20,0,500,24532.7562,1.0528,25000,2.3800,0.0000,4.2000,0,2100
90257,0.9152,4,0,500,29679.4723,1.1381,15257,2.3800,0.0000,4.2000,1,2100
5000000,1.2432,20,0,500,24371.7082,1.1915,25000,2.3800,0.0000,4.2000,0,2100
115523,0.9079,5,0,500,28167.0371,1.1408,15523,2.3800,0.0000,4.2000,1,2100
174286,0.9426,7,0,500,26413.5485,1.1457,24286,2.3800,0.0000,4.2000,1,2100
48732,0.9370,2,0,500,34659.9243,1.0954,23732,2.3800,0.0000,4.2000,1,2100
5000000,1.2159,20,0,500,24475.2554,1.1190,25000,2.3800,0.0000,4.2000,0,2100
220189,0.9117,9,0,500,25975.4702,1.2289,20189,2.3800,0.0000,4.2000,1,2100
5000000,1.2649,20,0,500,24589.2575,1.0685,25000,2.3800,0.0000,4.2000,0,2100
146856,0.8789,6,0,500,27247.3194,1.1778,21856,2.3800,0.0000,4.2000,1,2100
164826,0.9399,7,0,500,26821.5239,1.1948,14826,2.3800,0.0000,4.2000,1,2100
4450,0.8892,1,0,500,141356.6568,0.8892,4450,2.3800,0.0000,4.2000,1,2100
15147,0.9052,1,0,500,60867.2364,0.9052,15147,2.3800,0.0000,4.2000,1,2100
5000000,1.1507,20,0,500,24695.5447,1.0777,25000,2.3800,0.0000,4.2000,0,2100
8289,0.9238,1,0,500,90068.4401,0.9238,8289,2.3800,0.0000,4.2000,1,2100
5000000,1.2196,20,0,500,24515.9801,1.1600,25000,2.3800,0.0000,4.2000,0,2100
10986,0.8848,1,0,500,74258.3323,0.8848,10986,2.3800,0.0000,4.2000,1,2100
5000000,1.2140,20,0,500,24501.5814,1.0954,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2731,20,0,500,24387.0293,1.1786,25000,2.3800,0.0000,4.2000,0,2100
61800,0.9069,3,0,500,32406.8156,1.1637,11800,2.3800,0.0000,4.2000,1,2100
85929,0.8842,4,0,500,29828.3792,1.1633,10929,2.3800,0.0000,4.2000,1,2100
14032,0.9192,1,0,500,63564.1744,0.9192,14032,2.3800,0.0000,4.2000,1,2100
222863,0.9369,9,0,500,26045.2912,1.0886,22863,2.3800,0.0000,4.2000,1,2100
6680,0.9074,1,0,500,105946.8324,0.9074,6680,2.3800,0.0000,4.2000,1,2100
192751,0.9483,8,0,500,26406.6958,1.1564,17751,2.3800,0.0000,4.2000,1,2100
8045,0.8315,1,0,500,91604.9586,0.8315,8045,2.3800,0.0000,4.2000,1,2100
20096,0.9226,1,0,500,51599.9664,0.9226,20096,2.3800,0.0000,4.2000,1,2100
5000000,1.2633,20,0,500,24463.4868,1.0960,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2434,20,0,500,24428.1923,1.1811,25000,2.3800,0.0000,4.2000,0,2100
5614,0.8865,1,0,500,120033.8613,0.8865,5614,2.3800,0.0000,4.2000,1,2100
47379,0.9310,2,0,500,35687.0124,1.0958,22379,2.3800,0.0000,4.2000,1,2100
18087,0.9239,1,0,500,55218.7995,0.9239,18087,2.3800,0.0000,4.2000,1,2100
13986,0.9379,1,0,500,64404.8958,0.9379,13986,2.3800,0.0000,4.2000,1,2100
30565,0.9243,2,0,500,41927.4658,1.0826,5565,2.3800,0.0000,4.2000,1,2100
63842,0.9132,3,0,500,32426.4209,1.1362,13842,2.3800,0.0000,4.2000,1,2100
24227,0.9204,1,0,500,47961.3646,0.9204,24227,2.3800,0.0000,4.2000,1,2100
7011,0.9294,1,0,500,100669.6108,0.9294,7011,2.3800,0.0000,4.2000,1,2100
5000000,1.2766,20,0,500,24424.6695,1.1891,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1349,20,0,500,24397.0097,1.1140,25000,2.3800,0.0000,4.2000,0,2100
