sat,clauses,flips,variables,earlyRestarts,tries,flipsPerSecond,entropy,lastRunEntropy,totalFlips,ratio,minEntropy,cb
1,2100,16835,500,0,1,57055.4427,0.8715,0.8715,16835,4.2000,0.0000,2.8000
0,2100,25000,500,0,20,24603.8013,0.9273,0.9730,5000000,4.2000,0.0000,1.3000
1,2100,13834,500,0,9,26350.0606,0.8496,0.8827,213834,4.2000,0.0000,2.9000
1,2100,23158,500,0,3,31368.2242,0.9013,0.9030,73158,4.2000,0.0000,2.4000
1,2100,13592,500,0,7,26822.6418,0.9130,0.9221,163592,4.2000,0.0000,2.4000
0,2100,25000,500,0,20,24524.9590,0.8209,0.8960,5000000,4.2000,0.0000,3.4000
0,2100,25000,500,0,20,24789.8201,0.6838,0.7413,5000000,4.2000,0.0000,4.6000
1,2100,15672,500,0,1,60130.2325,0.9050,0.9050,15672,4.2000,0.0000,2.7000
0,2100,25000,500,0,20,24818.9235,0.7103,0.6580,5000000,4.2000,0.0000,4.3000
0,2100,25000,500,0,20,24333.1204,0.9329,0.9825,5000000,4.2000,0.0000,0.4000
0,2100,25000,500,0,20,24441.9997,0.9233,0.9758,5000000,4.2000,0.0000,1.6000
0,2100,25000,500,0,21,25162.4709,0.6863,0.7815,5250000,4.2000,0.0000,4.9000
0,2100,25000,500,0,20,24539.3573,0.9010,0.9568,5000000,4.2000,0.0000,2.1000
0,2100,25000,500,0,20,24310.3273,0.9314,0.9805,5000000,4.2000,0.0000,0.6000
1,2100,3589,500,0,1,169909.3244,0.8858,0.8858,3589,4.2000,0.0000,2.1000
0,2100,25000,500,0,20,24632.0564,0.6863,0.5991,5000000,4.2000,0.0000,4.7000
1,2100,22671,500,0,6,27347.0193,0.9431,0.9556,147671,4.2000,0.0000,2.1000
1,2100,11082,500,0,12,25216.6561,0.8573,0.8418,286082,4.2000,0.0000,3.1000
0,2100,25000,500,0,20,24842.0688,0.8745,0.9271,5000000,4.2000,0.0000,2.6000
0,2100,25000,500,0,20,24189.4506,0.9345,0.9838,5000000,4.2000,0.0000,0.0000
1,2100,22310,500,0,17,24794.7202,0.7360,0.7764,422310,4.2000,0.0000,4.4000
0,2100,25000,500,0,20,24700.4891,0.7457,0.7647,5000000,4.2000,0.0000,3.8000
0,2100,25000,500,0,21,25046.1546,0.7164,0.7866,5250000,4.2000,0.0000,4.5000
0,2100,25000,500,0,20,24405.9150,0.9331,0.9817,5000000,4.2000,0.0000,0.8000
0,2100,25000,500,0,20,24184.2484,0.9288,0.9778,5000000,4.2000,0.0000,0.6000
0,2100,25000,500,0,20,24444.6396,0.9285,0.9775,5000000,4.2000,0.0000,1.4000
0,2100,25000,500,0,20,24474.7078,0.9335,0.9840,5000000,4.2000,0.0000,0.8000
1,2100,14546,500,0,1,63007.9822,0.9413,0.9413,14546,4.2000,0.0000,2.0000
1,2100,16087,500,0,4,29814.1617,0.9652,0.9563,91087,4.2000,0.0000,1.6000
0,2100,25000,500,0,20,24624.1968,0.9218,0.9671,5000000,4.2000,0.0000,1.5000
0,2100,25000,500,0,20,24330.1661,0.9332,0.9824,5000000,4.2000,0.0000,0.5000
1,2100,10137,500,0,1,78731.6939,0.9504,0.9504,10137,4.2000,0.0000,1.8000
0,2100,25000,500,0,20,24719.1448,0.7590,0.8220,5000000,4.2000,0.0000,4.4000
1,2100,7751,500,0,1,96422.5751,0.7894,0.7894,7751,4.2000,0.0000,3.8000
0,2100,25000,500,0,20,24380.7333,0.9332,0.9827,5000000,4.2000,0.0000,0.8000
1,2100,18005,500,0,6,28034.2082,0.7633,0.8641,143005,4.2000,0.0000,3.3000
0,2100,25000,500,0,20,24363.8202,0.9327,0.9818,5000000,4.2000,0.0000,0.7000
0,2100,25000,500,0,20,24571.1189,0.8602,0.9216,5000000,4.2000,0.0000,2.8000
0,2100,25000,500,0,20,24531.8038,0.9201,0.9653,5000000,4.2000,0.0000,1.6000
0,2100,25000,500,0,20,24427.1435,0.9333,0.9825,5000000,4.2000,0.0000,0.8000
0,2100,25000,500,0,20,24232.7186,0.9347,0.9835,5000000,4.2000,0.0000,0.0000
0,2100,25000,500,0,20,24259.5688,0.9338,0.9835,5000000,4.2000,0.0000,0.7000
0,2100,25000,500,0,20,24112.6432,0.9324,0.9821,5000000,4.2000,0.0000,0.1000
0,2100,25000,500,0,20,24447.9241,0.9269,0.9752,5000000,4.2000,0.0000,1.3000
0,2100,25000,500,0,20,24424.3211,0.9297,0.9785,5000000,4.2000,0.0000,0.8000
0,2100,25000,500,0,20,24159.4484,0.9335,0.9816,5000000,4.2000,0.0000,0.1000
1,2100,18742,500,0,1,52518.3527,0.8543,0.8543,18742,4.2000,0.0000,3.5000
0,2100,25000,500,0,20,24472.2342,0.8673,0.9125,5000000,4.2000,0.0000,2.5000
0,2100,25000,500,0,20,24212.0076,0.9335,0.9831,5000000,4.2000,0.0000,0.0000
0,2100,25000,500,0,20,24326.8897,0.9294,0.9782,5000000,4.2000,0.0000,1.1000
0,2100,25000,500,0,20,24597.0955,0.8569,0.9210,5000000,4.2000,0.0000,2.6000
1,2100,14881,500,0,8,26766.1241,0.7637,0.7715,189881,4.2000,0.0000,4.0000
0,2100,25000,500,0,20,24466.9185,0.9252,0.9733,5000000,4.2000,0.0000,1.5000
0,2100,25000,500,0,20,24107.0231,0.9324,0.9801,5000000,4.2000,0.0000,0.1000
1,2100,14797,500,0,1,62592.5145,0.8721,0.8721,14797,4.2000,0.0000,3.1000
1,2100,16052,500,0,2,37221.3366,0.9657,0.9601,41052,4.2000,0.0000,1.6000
0,2100,25000,500,0,20,24257.9233,0.9338,0.9832,5000000,4.2000,0.0000,0.6000
0,2100,25000,500,0,20,24097.2619,0.9329,0.9812,5000000,4.2000,0.0000,0.4000
0,2100,25000,500,0,20,24309.2858,0.7961,0.8895,5000000,4.2000,0.0000,3.4000
0,2100,25000,500,0,20,24823.6815,0.7365,0.7056,5000000,4.2000,0.0000,4.1000
0,2100,25000,500,0,20,24158.7537,0.9340,0.9835,5000000,4.2000,0.0000,0.6000
1,2100,5146,500,0,3,33687.2306,0.9528,0.9423,55146,4.2000,0.0000,1.6000
0,2100,25000,500,0,20,24323.0054,0.9216,0.9737,5000000,4.2000,0.0000,1.6000
1,2100,8854,500,0,1,86705.9308,0.9067,0.9067,8854,4.2000,0.0000,2.2000
0,2100,25000,500,0,20,23994.6468,0.9337,0.9826,5000000,4.2000,0.0000,0.0000
0,2100,25000,500,0,20,24587.5731,0.7400,0.7503,5000000,4.2000,0.0000,4.5000
0,2100,25000,500,0,20,24250.9478,0.9328,0.9811,5000000,4.2000,0.0000,0.5000
0,2100,25000,500,0,20,24149.6669,0.9356,0.9850,5000000,4.2000,0.0000,0.5000
1,2100,14595,500,0,1,62208.2812,0.9114,0.9114,14595,4.2000,0.0000,2.5000
1,2100,20386,500,0,10,25900.9253,0.7820,0.7409,245386,4.2000,0.0000,4.2000
0,2100,25000,500,0,20,24591.5048,0.9083,0.9722,5000000,4.2000,0.0000,1.9000
1,2100,22614,500,0,4,29755.2410,0.8792,0.8205,97614,4.2000,0.0000,2.9000
0,2100,25000,500,0,20,24759.6277,0.7455,0.8376,5000000,4.2000,0.0000,4.4000
0,2100,25000,500,0,20,24742.2454,0.7371,0.7880,5000000,4.2000,0.0000,4.5000
0,2100,25000,500,0,20,24876.8301,0.8314,0.9047,5000000,4.2000,0.0000,3.1000
0,2100,25000,500,0,20,24612.5809,0.6981,0.7377,5000000,4.2000,0.0000,4.5000
0,2100,25000,500,0,20,24631.5816,0.8591,0.9191,5000000,4.2000,0.0000,2.9000
0,2100,25000,500,0,20,24701.1600,0.9229,0.9712,5000000,4.2000,0.0000,1.6000
1,2100,13686,500,0,4,30263.1889,0.8261,0.8596,88686,4.2000,0.0000,3.5000
0,2100,25000,500,0,20,24011.1284,0.9249,0.9751,5000000,4.2000,0.0000,1.5000
0,2100,25000,500,0,20,24275.4759,0.9194,0.9687,5000000,4.2000,0.0000,1.7000
0,2100,25000,500,0,20,24361.7532,0.9229,0.9712,5000000,4.2000,0.0000,1.4000
0,2100,25000,500,0,20,23957.8059,0.9326,0.9826,5000000,4.2000,0.0000,0.0000
0,2100,25000,500,0,20,24643.3651,0.8698,0.9157,5000000,4.2000,0.0000,2.5000
1,2100,24039,500,0,15,24812.2033,0.9717,0.9728,374039,4.2000,0.0000,1.4000
0,2100,25000,500,0,20,24518.2874,0.9278,0.9757,5000000,4.2000,0.0000,1.1000
1,2100,14549,500,0,2,37782.4990,0.9175,0.9035,39549,4.2000,0.0000,2.5000
0,2100,25000,500,0,20,24398.2424,0.8472,0.9121,5000000,4.2000,0.0000,2.9000
0,2100,25000,500,0,20,24196.4765,0.9328,0.9818,5000000,4.2000,0.0000,0.9000
0,2100,25000,500,0,20,24664.7382,0.7062,0.7173,5000000,4.2000,0.0000,4.4000
0,2100,25000,500,0,20,24630.7193,0.8331,0.9001,5000000,4.2000,0.0000,3.0000
0,2100,25000,500,0,20,24027.8228,0.9344,0.9844,5000000,4.2000,0.0000,0.0000
0,2100,25000,500,0,20,24499.9945,0.9172,0.9574,5000000,4.2000,0.0000,2.0000
1,2100,24458,500,0,4,28978.7696,0.8861,0.9002,99458,4.2000,0.0000,2.7000
1,2100,12337,500,0,1,68862.5471,0.9555,0.9555,12337,4.2000,0.0000,1.7000
1,2100,14663,500,0,10,26042.0246,0.8679,0.8766,239663,4.2000,0.0000,3.2000
1,2100,22578,500,0,16,24909.8707,0.8688,0.8734,397578,4.2000,0.0000,3.0000
0,2100,25000,500,0,20,24885.3447,0.8091,0.7888,5000000,4.2000,0.0000,3.3000
0,2100,25000,500,0,20,24505.5479,0.7438,0.8038,5000000,4.2000,0.0000,3.8000
0,2100,25000,500,0,20,24569.4867,0.8824,0.9410,5000000,4.2000,0.0000,2.6000
0,2100,25000,500,0,20,24431.7408,0.9015,0.9525,5000000,4.2000,0.0000,2.0000
0,2100,25000,500,0,20,24342.1466,0.8281,0.7969,5000000,4.2000,0.0000,3.3000
0,2100,25000,500,0,21,25765.3767,0.7085,0.7588,5250000,4.2000,0.0000,4.1000
0,2100,25000,500,0,20,24178.9919,0.9344,0.9820,5000000,4.2000,0.0000,0.3000
0,2100,25000,500,0,20,24504.0604,0.9336,0.9833,5000000,4.2000,0.0000,0.9000
1,2100,15258,500,0,1,61286.0304,0.8675,0.8675,15258,4.2000,0.0000,2.9000
0,2100,25000,500,0,20,24433.1899,0.9117,0.9503,5000000,4.2000,0.0000,1.9000
1,2100,24514,500,0,1,46807.4446,0.9571,0.9571,24514,4.2000,0.0000,1.6000
1,2100,6473,500,0,1,111768.5113,0.7502,0.7502,6473,4.2000,0.0000,4.8000
0,2100,25000,500,0,20,24345.6510,0.9304,0.9792,5000000,4.2000,0.0000,0.7000
0,2100,25000,500,0,20,24710.5345,0.8748,0.8992,5000000,4.2000,0.0000,2.5000
0,2100,25000,500,0,20,24158.2082,0.9332,0.9826,5000000,4.2000,0.0000,0.2000
0,2100,25000,500,0,20,24644.4181,0.7709,0.8610,5000000,4.2000,0.0000,3.7000
0,2100,25000,500,0,20,24415.9359,0.8249,0.9168,5000000,4.2000,0.0000,2.9000
0,2100,25000,500,0,20,24526.9682,0.7350,0.8146,5000000,4.2000,0.0000,4.6000
0,2100,25000,500,0,21,25177.1649,0.7535,0.8307,5250000,4.2000,0.0000,4.7000
0,2100,25000,500,0,21,25363.9077,0.9340,0.9813,5250000,4.2000,0.0000,1.0000
1,2100,20477,500,0,17,26778.1094,0.7176,0.7259,420477,4.2000,0.0000,4.6000
1,2100,18181,500,0,1,57428.7638,0.9374,0.9374,18181,4.2000,0.0000,2.0000
0,2100,25000,500,0,20,24793.7008,0.7542,0.8071,5000000,4.2000,0.0000,4.4000
0,2100,25000,500,0,20,24341.5705,0.9338,0.9827,5000000,4.2000,0.0000,0.8000
1,2100,22330,500,0,4,29745.4504,0.8711,0.8042,97330,4.2000,0.0000,3.0000
1,2100,8382,500,0,1,90293.0395,0.9152,0.9152,8382,4.2000,0.0000,2.2000
1,2100,15185,500,0,1,61420.6780,0.9495,0.9495,15185,4.2000,0.0000,1.8000
1,2100,6194,500,0,2,41826.1525,0.9557,0.9538,31194,4.2000,0.0000,1.9000
0,2100,25000,500,0,20,24459.9596,0.7111,0.6640,5000000,4.2000,0.0000,4.4000
0,2100,25000,500,0,20,24604.8749,0.9305,0.9787,5000000,4.2000,0.0000,0.8000
1,2100,19702,500,0,1,52881.2576,0.7562,0.7562,19702,4.2000,0.0000,4.7000
0,2100,25000,500,0,20,24766.3610,0.7886,0.8432,5000000,4.2000,0.0000,3.9000
1,2100,18004,500,0,2,37149.5931,0.9017,0.9046,43004,4.2000,0.0000,2.6000
1,2100,8634,500,0,4,30313.1157,0.9057,0.9208,83634,4.2000,0.0000,2.3000
1,2100,20350,500,0,6,27883.5501,0.8197,0.8432,145350,4.2000,0.0000,3.5000
0,2100,25000,500,0,20,24470.6654,0.9233,0.9740,5000000,4.2000,0.0000,1.5000
1,2100,8129,500,0,5,28498.4457,0.9144,0.9115,108129,4.2000,0.0000,2.5000
0,2100,25000,500,0,20,24486.6896,0.9270,0.9774,5000000,4.2000,0.0000,1.4000
1,2100,7721,500,0,3,33421.1627,0.9376,0.9287,57721,4.2000,0.0000,2.2000
0,2100,25000,500,0,20,24923.3831,0.7563,0.8529,5000000,4.2000,0.0000,4.1000
1,2100,24305,500,0,11,26203.4002,0.7508,0.8056,274305,4.2000,0.0000,4.1000
0,2100,25000,500,0,20,24512.6566,0.9321,0.9819,5000000,4.2000,0.0000,1.0000
0,2100,25000,500,0,20,24089.0876,0.9227,0.9718,5000000,4.2000,0.0000,1.5000
0,2100,25000,500,0,21,25349.2453,0.9245,0.9731,5250000,4.2000,0.0000,1.6000
0,2100,25000,500,0,21,25886.2134,0.9327,0.9779,5250000,4.2000,0.0000,0.9000
1,2100,11056,500,0,11,27182.5803,0.8879,0.9080,261056,4.2000,0.0000,2.8000
1,2100,16842,500,0,4,29451.7743,0.8693,0.8965,91842,4.2000,0.0000,3.1000
0,2100,25000,500,0,20,24476.5197,0.8879,0.9414,5000000,4.2000,0.0000,2.3000
0,2100,25000,500,0,20,24278.8185,0.9311,0.9787,5000000,4.2000,0.0000,0.9000
1,2100,24049,500,0,7,27122.1422,0.7257,0.7348,174049,4.2000,0.0000,4.6000
0,2100,25000,500,0,20,24598.7106,0.9244,0.9710,5000000,4.2000,0.0000,1.5000
1,2100,23679,500,0,2,35830.2768,0.9369,0.9518,48679,4.2000,0.0000,1.9000
0,2100,25000,500,0,21,25723.8054,0.8307,0.8484,5250000,4.2000,0.0000,3.5000
0,2100,25000,500,0,21,25891.4948,0.7524,0.7399,5250000,4.2000,0.0000,4.5000
0,2100,25000,500,0,20,24764.9900,0.8161,0.8594,5000000,4.2000,0.0000,3.3000
1,2100,23833,500,0,4,28923.1128,0.9642,0.9726,98833,4.2000,0.0000,1.6000
1,2100,20955,500,0,2,36461.4890,0.9609,0.9543,45955,4.2000,0.0000,1.8000
0,2100,25000,500,0,20,24195.0020,0.9337,0.9832,5000000,4.2000,0.0000,0.2000
1,2100,10719,500,0,4,30533.3182,0.7312,0.8083,85719,4.2000,0.0000,4.3000
0,2100,25000,500,0,20,24782.7164,0.9321,0.9797,5000000,4.2000,0.0000,0.8000
0,2100,25000,500,0,21,25676.7353,0.7333,0.7968,5250000,4.2000,0.0000,4.8000
0,2100,25000,500,0,22,26221.2801,0.7460,0.8406,5500000,4.2000,0.0000,4.5000
0,2100,25000,500,0,20,24719.9079,0.7557,0.8687,5000000,4.2000,0.0000,4.1000
0,2100,25000,500,0,20,24184.9872,0.9340,0.9830,5000000,4.2000,0.0000,0.7000
0,2100,25000,500,0,20,24980.3781,0.9299,0.9796,5000000,4.2000,0.0000,1.0000
0,2100,25000,500,0,21,25844.4985,0.8796,0.9245,5250000,4.2000,0.0000,2.6000
1,2100,22000,500,0,10,27147.3125,0.9525,0.9552,247000,4.2000,0.0000,2.0000
1,2100,12048,500,0,2,41130.2782,0.9370,0.9315,37048,4.2000,0.0000,2.5000
0,2100,25000,500,0,21,26084.4983,0.7925,0.8866,5250000,4.2000,0.0000,3.3000
1,2100,24615,500,0,1,51232.0643,0.7217,0.7217,24615,4.2000,0.0000,4.7000
0,2100,25000,500,0,20,24269.3657,0.9305,0.9806,5000000,4.2000,0.0000,0.9000
0,2100,25000,500,0,20,23963.4869,0.9166,0.9651,5000000,4.2000,0.0000,1.7000
0,2100,25000,500,0,20,24998.8109,0.9338,0.9830,5000000,4.2000,0.0000,0.2000
0,2100,25000,500,0,21,25516.6825,0.9355,0.9825,5250000,4.2000,0.0000,0.2000
1,2100,12232,500,0,10,27540.2288,0.8120,0.7852,237232,4.2000,0.0000,3.8000
1,2100,10513,500,0,5,29856.4649,0.7686,0.7644,110513,4.2000,0.0000,3.8000
1,2100,9874,500,0,9,28712.8043,0.8732,0.8549,209874,4.2000,0.0000,2.8000
0,2100,25000,500,0,22,26580.1192,0.9336,0.9784,5500000,4.2000,0.0000,1.5000
0,2100,25000,500,0,20,24604.3830,0.8846,0.9481,5000000,4.2000,0.0000,2.3000
0,2100,25000,500,0,20,24570.3140,0.9270,0.9747,5000000,4.2000,0.0000,1.2000
1,2100,8405,500,0,2,41938.3654,0.9472,0.9365,33405,4.2000,0.0000,2.0000
1,2100,8889,500,0,1,87674.3227,0.9158,0.9158,8889,4.2000,0.0000,2.0000
0,2100,25000,500,0,21,25732.3687,0.7655,0.7920,5250000,4.2000,0.0000,4.2000
1,2100,8143,500,0,5,30396.4586,0.7117,0.7824,108143,4.2000,0.0000,4.9000
1,2100,7380,500,0,2,44197.5462,0.8420,0.8513,32380,4.2000,0.0000,4.2000
0,2100,25000,500,0,21,26111.5039,0.7241,0.8143,5250000,4.2000,0.0000,4.8000
0,2100,25000,500,0,20,23986.4695,0.9348,0.9845,5000000,4.2000,0.0000,0.1000
0,2100,25000,500,0,20,24276.7151,0.9329,0.9820,5000000,4.2000,0.0000,0.0000
1,2100,2505,500,0,10,26767.3211,0.7842,0.7976,227505,4.2000,0.0000,4.8000
0,2100,25000,500,0,21,25900.4575,0.8305,0.8814,5250000,4.2000,0.0000,2.9000
1,2100,17415,500,0,6,28650.8180,0.6821,0.7819,142415,4.2000,0.0000,4.9000
0,2100,25000,500,0,21,25580.3502,0.9369,0.9845,5250000,4.2000,0.0000,0.0000
0,2100,25000,500,0,22,26306.1592,0.9390,0.9832,5500000,4.2000,0.0000,0.3000
0,2100,25000,500,0,21,26147.8562,0.9346,0.9821,5250000,4.2000,0.0000,0.2000
1,2100,4331,500,0,4,30523.4692,0.8626,0.8601,79331,4.2000,0.0000,3.3000
0,2100,25000,500,0,20,24526.4263,0.7612,0.8383,5000000,4.2000,0.0000,3.9000
0,2100,25000,500,0,20,24456.4724,0.9340,0.9823,5000000,4.2000,0.0000,0.2000
1,2100,3426,500,0,2,43143.1854,0.6716,0.8041,28426,4.2000,0.0000,4.9000
0,2100,25000,500,0,20,24402.3859,0.7878,0.8033,5000000,4.2000,0.0000,3.7000
0,2100,25000,500,0,20,24748.2009,0.8447,0.8890,5000000,4.2000,0.0000,3.1000
0,2100,25000,500,0,20,24500.8478,0.9291,0.9780,5000000,4.2000,0.0000,1.2000
0,2100,25000,500,0,20,24482.9762,0.9312,0.9797,5000000,4.2000,0.0000,0.9000
1,2100,16176,500,0,1,56542.2612,0.7638,0.7638,16176,4.2000,0.0000,4.0000
0,2100,25000,500,0,20,24413.9525,0.9350,0.9850,5000000,4.2000,0.0000,0.9000
1,2100,22768,500,0,3,31632.6251,0.8353,0.8537,72768,4.2000,0.0000,3.9000
1,2100,16545,500,0,1,60009.4635,0.8902,0.8902,16545,4.2000,0.0000,3.4000
0,2100,25000,500,0,20,24088.5737,0.9330,0.9814,5000000,4.2000,0.0000,0.6000
0,2100,25000,500,0,20,24696.5180,0.7525,0.6989,5000000,4.2000,0.0000,4.4000
1,2100,10140,500,0,1,78115.8237,0.8655,0.8655,10140,4.2000,0.0000,3.3000
1,2100,10979,500,0,16,24846.4743,0.9236,0.9254,385979,4.2000,0.0000,2.4000
0,2100,25000,500,0,20,24773.5394,0.6957,0.6062,5000000,4.2000,0.0000,4.9000
1,2100,10220,500,0,18,24711.8919,0.7369,0.7545,435220,4.2000,0.0000,4.9000
0,2100,25000,500,0,20,24876.5910,0.7491,0.7451,5000000,4.2000,0.0000,4.2000
1,2100,22660,500,0,5,28148.3556,0.7656,0.7750,122660,4.2000,0.0000,4.1000
0,2100,25000,500,0,20,24365.9237,0.7684,0.8613,5000000,4.2000,0.0000,3.8000
1,2100,10617,500,0,4,30208.7557,0.8588,0.8841,85617,4.2000,0.0000,3.0000
0,2100,25000,500,0,20,24502.3460,0.9277,0.9770,5000000,4.2000,0.0000,1.1000
1,2100,4997,500,0,9,26410.5620,0.7253,0.8015,204997,4.2000,0.0000,4.9000
1,2100,14552,500,0,8,26078.0695,0.8830,0.8937,189552,4.2000,0.0000,3.0000
1,2100,3121,500,0,1,185406.5144,0.8580,0.8580,3121,4.2000,0.0000,3.6000
0,2100,25000,500,0,20,24241.0260,0.9333,0.9812,5000000,4.2000,0.0000,0.4000
0,2100,25000,500,0,20,24206.0037,0.9275,0.9705,5000000,4.2000,0.0000,1.3000
1,2100,14452,500,0,3,31466.1427,0.8834,0.8513,64452,4.2000,0.0000,2.9000
0,2100,25000,500,0,20,24385.1226,0.7882,0.8429,5000000,4.2000,0.0000,3.4000
1,2100,17262,500,0,16,24941.5991,0.8849,0.8437,392262,4.2000,0.0000,2.9000
0,2100,25000,500,0,20,24210.7249,0.9349,0.9838,5000000,4.2000,0.0000,0.2000
0,2100,25000,500,0,20,24817.0455,0.8110,0.8870,5000000,4.2000,0.0000,3.3000
1,2100,5596,500,0,1,121388.3060,0.9004,0.9004,5596,4.2000,0.0000,2.6000
0,2100,25000,500,0,20,24777.6178,0.8828,0.9427,5000000,4.2000,0.0000,2.4000
1,2100,17228,500,0,19,25101.8906,0.7330,0.6402,467228,4.2000,0.0000,4.9000
1,2100,18957,500,0,5,28190.3953,0.6660,0.6638,118957,4.2000,0.0000,4.9000
0,2100,25000,500,0,20,24307.8173,0.9254,0.9742,5000000,4.2000,0.0000,1.4000
1,2100,8672,500,0,14,25419.1296,0.7692,0.7720,333672,4.2000,0.0000,4.4000
1,2100,4764,500,0,5,28611.7013,0.9165,0.9015,104764,4.2000,0.0000,2.4000
0,2100,25000,500,0,20,24089.3490,0.9355,0.9850,5000000,4.2000,0.0000,0.4000
1,2100,20219,500,0,3,31790.1958,0.9333,0.9307,70219,4.2000,0.0000,2.4000
1,2100,8187,500,0,1,92157.4522,0.8747,0.8747,8187,4.2000,0.0000,3.3000
0,2100,25000,500,0,20,24621.2084,0.7654,0.7116,5000000,4.2000,0.0000,3.8000
0,2100,25000,500,0,20,24873.2709,0.7475,0.8460,5000000,4.2000,0.0000,4.3000
1,2100,17779,500,0,14,24905.2659,0.9329,0.9220,342779,4.2000,0.0000,2.2000
1,2100,7578,500,0,1,95905.0311,0.9261,0.9261,7578,4.2000,0.0000,2.0000
0,2100,25000,500,0,20,24287.8549,0.9346,0.9840,5000000,4.2000,0.0000,0.5000
0,2100,25000,500,0,20,24603.6668,0.9238,0.9717,5000000,4.2000,0.0000,1.5000
1,2100,10087,500,0,1,78249.9515,0.9221,0.9221,10087,4.2000,0.0000,2.5000
1,2100,14583,500,0,17,24871.0098,0.9620,0.9537,414583,4.2000,0.0000,1.6000
0,2100,25000,500,0,20,24552.4852,0.8823,0.9402,5000000,4.2000,0.0000,2.4000
0,2100,25000,500,0,20,24408.0772,0.8710,0.9092,5000000,4.2000,0.0000,2.7000
0,2100,25000,500,0,20,24223.4675,0.9343,0.9837,5000000,4.2000,0.0000,0.4000
0,2100,25000,500,0,20,24436.8694,0.9290,0.9775,5000000,4.2000,0.0000,1.3000
0,2100,25000,500,0,21,24913.6007,0.6951,0.6763,5250000,4.2000,0.0000,4.8000
0,2100,25000,500,0,20,24511.0313,0.8983,0.9508,5000000,4.2000,0.0000,2.2000
1,2100,24619,500,0,1,46801.2638,0.9544,0.9544,24619,4.2000,0.0000,2.1000
0,2100,25000,500,0,20,24610.3540,0.7247,0.8053,5000000,4.2000,0.0000,4.6000
0,2100,25000,500,0,20,24642.8465,0.7273,0.6755,5000000,4.2000,0.0000,4.1000
0,2100,25000,500,0,20,24324.4724,0.9268,0.9731,5000000,4.2000,0.0000,1.3000
0,2100,25000,500,0,20,24227.9490,0.9337,0.9836,5000000,4.2000,0.0000,0.6000
0,2100,25000,500,0,20,24292.3554,0.9332,0.9826,5000000,4.2000,0.0000,0.5000
0,2100,25000,500,0,20,24455.2179,0.9133,0.9465,5000000,4.2000,0.0000,1.8000
0,2100,25000,500,0,20,24337.3019,0.9300,0.9800,5000000,4.2000,0.0000,0.9000
1,2100,12196,500,0,1,70722.0705,0.9177,0.9177,12196,4.2000,0.0000,2.7000
0,2100,25000,500,0,21,24941.9878,0.7519,0.7937,5250000,4.2000,0.0000,4.3000
1,2100,22626,500,0,3,32124.5918,0.6627,0.7287,72626,4.2000,0.0000,4.1000
0,2100,25000,500,0,20,24215.6896,0.9233,0.9715,5000000,4.2000,0.0000,1.3000
1,2100,19279,500,0,3,31416.8730,0.9694,0.9702,69279,4.2000,0.0000,1.5000
0,2100,25000,500,0,20,24695.6479,0.7215,0.7946,5000000,4.2000,0.0000,4.3000
0,2100,25000,500,0,20,24548.1700,0.7399,0.6303,5000000,4.2000,0.0000,4.1000
0,2100,25000,500,0,20,24127.1672,0.9349,0.9834,5000000,4.2000,0.0000,0.5000
0,2100,25000,500,0,20,24166.6790,0.9321,0.9804,5000000,4.2000,0.0000,0.6000
1,2100,13574,500,0,14,24986.3865,0.9399,0.9317,338574,4.2000,0.0000,2.3000
1,2100,5947,500,0,11,25264.6835,0.7426,0.8214,255947,4.2000,0.0000,4.3000
0,2100,25000,500,0,20,24652.0539,0.8338,0.9070,5000000,4.2000,0.0000,3.2000
0,2100,25000,500,0,21,24992.0147,0.6957,0.7387,5250000,4.2000,0.0000,4.7000
1,2100,14071,500,0,14,25703.6255,0.7346,0.6785,339071,4.2000,0.0000,4.6000
1,2100,19401,500,0,9,25984.0800,0.9545,0.9467,219401,4.2000,0.0000,2.0000
0,2100,25000,500,0,20,24538.4634,0.9260,0.9732,5000000,4.2000,0.0000,1.5000
0,2100,25000,500,0,20,24171.0635,0.9333,0.9824,5000000,4.2000,0.0000,0.2000
1,2100,3971,500,0,3,33982.5630,0.8321,0.8454,53971,4.2000,0.0000,3.4000
0,2100,25000,500,0,20,24176.0613,0.9321,0.9817,5000000,4.2000,0.0000,0.0000
0,2100,25000,500,0,20,24409.9588,0.8525,0.9033,5000000,4.2000,0.0000,3.0000
0,2100,25000,500,0,20,24435.1039,0.9231,0.9726,5000000,4.2000,0.0000,1.6000
1,2100,7145,500,0,1,101023.9842,0.9169,0.9169,7145,4.2000,0.0000,2.6000
0,2100,25000,500,0,20,24635.2361,0.7470,0.8049,5000000,4.2000,0.0000,4.7000
1,2100,19063,500,0,12,25081.9472,0.9733,0.9725,294063,4.2000,0.0000,1.1000
1,2100,9489,500,0,7,27034.9260,0.7335,0.8083,159489,4.2000,0.0000,4.7000
1,2100,13154,500,0,7,26792.9713,0.9177,0.9271,163154,4.2000,0.0000,2.4000
0,2100,25000,500,0,20,23957.8436,0.9345,0.9829,5000000,4.2000,0.0000,0.4000
0,2100,25000,500,0,20,24200.4176,0.9283,0.9752,5000000,4.2000,0.0000,1.4000
1,2100,24724,500,0,2,35822.5573,0.8516,0.8510,49724,4.2000,0.0000,3.5000
1,2100,7631,500,0,1,92703.2748,0.6970,0.6970,7631,4.2000,0.0000,4.8000
