entropy,totalFlips,cb,flips,variables,ratio,tries,flipsPerSecond,clauses,earlyRestarts,sat
9.3442,14000000,2.0000,50000,1000,4.2000,28,22938.5548,4200,0,0
9.2718,14000000,2.0000,50000,1000,4.2000,28,23075.1079,4200,0,0
9.2918,15000000,2.0000,50000,1000,4.2000,30,24375.6754,4200,0,0
9.2093,14000000,2.0000,50000,1000,4.2000,28,23153.5604,4200,0,0
9.2994,14000000,2.0000,50000,1000,4.2000,28,23298.0022,4200,0,0
9.3134,14000000,2.0000,50000,1000,4.2000,28,23160.5021,4200,0,0
9.3749,15000000,2.0000,50000,1000,4.2000,30,24412.8450,4200,0,0
9.2545,14000000,2.0000,50000,1000,4.2000,28,23108.4210,4200,0,0
9.3141,14500000,2.0000,50000,1000,4.2000,29,24093.2656,4200,0,0
9.2948,15500000,2.0000,50000,1000,4.2000,31,25286.3800,4200,0,0
9.2870,15500000,2.0000,50000,1000,4.2000,31,25427.3669,4200,0,0
9.2555,14000000,2.0000,50000,1000,4.2000,28,23244.2440,4200,0,0
9.3150,15000000,2.0000,50000,1000,4.2000,30,24386.9111,4200,0,0
9.3325,15500000,2.0000,50000,1000,4.2000,31,25446.4817,4200,0,0
9.3153,15500000,2.0000,50000,1000,4.2000,31,25342.6479,4200,0,0
9.2760,14000000,2.1000,50000,1000,4.2000,28,23315.9872,4200,0,0
9.2189,14500000,2.1000,50000,1000,4.2000,29,23346.6981,4200,0,0
9.3327,14500000,2.1000,50000,1000,4.2000,29,23386.1906,4200,0,0
9.2541,14500000,2.1000,50000,1000,4.2000,29,23469.0444,4200,0,0
9.2810,14000000,2.1000,50000,1000,4.2000,28,22987.4785,4200,0,0
9.4927,22293,2.1000,22293,1000,4.2000,1,71198.2158,4200,0,1
9.5635,1073021,2.1000,23021,1000,4.2000,22,23488.1040,4200,0,1
9.5135,42018,2.1000,42018,1000,4.2000,1,48837.0778,4200,0,1
9.2157,14000000,2.1000,50000,1000,4.2000,28,23129.1814,4200,0,0
9.2660,14000000,2.1000,50000,1000,4.2000,28,23238.5460,4200,0,0
9.1985,14000000,2.1000,50000,1000,4.2000,28,23178.8164,4200,0,0
9.2643,14000000,2.1000,50000,1000,4.2000,28,23319.0925,4200,0,0
9.2659,14000000,2.1000,50000,1000,4.2000,28,23199.6056,4200,0,0
9.2467,14000000,2.1000,50000,1000,4.2000,28,23312.2643,4200,0,0
9.2348,14500000,2.1000,50000,1000,4.2000,29,23367.0322,4200,0,0
9.4890,740179,2.1000,40179,1000,4.2000,15,24073.3587,4200,0,1
9.2451,14000000,2.1000,50000,1000,4.2000,28,23055.9864,4200,0,0
9.2195,14000000,2.1000,50000,1000,4.2000,28,23173.5716,4200,0,0
9.2671,14000000,2.1000,50000,1000,4.2000,28,23061.2337,4200,0,0
9.2460,14000000,2.1000,50000,1000,4.2000,28,23093.9967,4200,0,0
9.2916,14000000,2.1000,50000,1000,4.2000,28,23045.3160,4200,0,0
9.2659,14000000,2.1000,50000,1000,4.2000,28,23249.8957,4200,0,0
9.2658,14500000,2.1000,50000,1000,4.2000,29,23316.3363,4200,0,0
9.3105,14500000,2.1000,50000,1000,4.2000,29,23377.2890,4200,0,0
9.2945,14000000,2.1000,50000,1000,4.2000,28,23097.8991,4200,0,0
9.2041,14000000,2.1000,50000,1000,4.2000,28,23307.6562,4200,0,0
9.2147,14500000,2.1000,50000,1000,4.2000,29,23310.7885,4200,0,0
9.5194,346377,2.1000,46377,1000,4.2000,7,25644.5634,4200,0,1
9.2273,14000000,2.1000,50000,1000,4.2000,28,23139.8432,4200,0,0
9.5471,97196,2.1000,47196,1000,4.2000,2,34075.2305,4200,0,1
9.2722,14000000,2.1000,50000,1000,4.2000,28,23276.9920,4200,0,0
9.2248,14000000,2.1000,50000,1000,4.2000,28,23203.3933,4200,0,0
9.2645,14000000,2.1000,50000,1000,4.2000,28,23147.7463,4200,0,0
9.2699,14500000,2.1000,50000,1000,4.2000,29,23307.6396,4200,0,0
9.2279,14000000,2.1000,50000,1000,4.2000,28,23257.7508,4200,0,0
9.2009,14000000,2.1000,50000,1000,4.2000,28,23291.7319,4200,0,0
9.2415,14000000,2.1000,50000,1000,4.2000,28,23192.6126,4200,0,0
9.2643,14500000,2.1000,50000,1000,4.2000,29,23443.4584,4200,0,0
9.4009,47719,2.1000,47719,1000,4.2000,1,46650.1408,4200,0,1
9.2553,14500000,2.1000,50000,1000,4.2000,29,23398.0783,4200,0,0
9.2282,14000000,2.1000,50000,1000,4.2000,28,23047.1960,4200,0,0
9.2211,14500000,2.1000,50000,1000,4.2000,29,23347.9447,4200,0,0
9.2704,14000000,2.1000,50000,1000,4.2000,28,23190.0261,4200,0,0
9.2629,14000000,2.1000,50000,1000,4.2000,28,23278.2096,4200,0,0
9.2847,14000000,2.1000,50000,1000,4.2000,28,23101.9355,4200,0,0
9.2374,14000000,2.1000,50000,1000,4.2000,28,23283.6167,4200,0,0
9.2567,14500000,2.1000,50000,1000,4.2000,29,23372.2679,4200,0,0
9.2294,14000000,2.1000,50000,1000,4.2000,28,23222.7569,4200,0,0
9.2874,14000000,2.1000,50000,1000,4.2000,28,23227.8208,4200,0,0
9.2420,14000000,2.1000,50000,1000,4.2000,28,23269.5218,4200,0,0
9.2611,14500000,2.1000,50000,1000,4.2000,29,23316.3397,4200,0,0
9.5198,522252,2.1000,22252,1000,4.2000,11,24578.7407,4200,0,1
9.5059,31813,2.1000,31813,1000,4.2000,1,59217.5610,4200,0,1
9.2035,14000000,2.1000,50000,1000,4.2000,28,23226.1132,4200,0,0
9.2458,14500000,2.1000,50000,1000,4.2000,29,23358.5440,4200,0,0
9.2214,14000000,2.1000,50000,1000,4.2000,28,23174.8112,4200,0,0
9.5611,948591,2.1000,48591,1000,4.2000,19,23605.0502,4200,0,1
9.5307,1296257,2.1000,46257,1000,4.2000,26,23444.1274,4200,0,1
9.2286,14500000,2.1000,50000,1000,4.2000,29,23343.2282,4200,0,0
9.5163,241350,2.1000,41350,1000,4.2000,5,27130.2852,4200,0,1
9.2784,14000000,2.1000,50000,1000,4.2000,28,23146.5595,4200,0,0
9.2374,14500000,2.1000,50000,1000,4.2000,29,23450.3747,4200,0,0
9.5511,1270992,2.1000,20992,1000,4.2000,26,23553.0446,4200,0,1
9.2639,14500000,2.1000,50000,1000,4.2000,29,23364.4497,4200,0,0
9.2951,14500000,2.1000,50000,1000,4.2000,29,23310.9698,4200,0,0
9.5249,333190,2.1000,33190,1000,4.2000,7,25888.5439,4200,0,1
9.3098,14500000,2.1000,50000,1000,4.2000,29,23332.3505,4200,0,0
9.3049,14000000,2.1000,50000,1000,4.2000,28,23250.8727,4200,0,0
9.2048,14500000,2.1000,50000,1000,4.2000,29,23357.9756,4200,0,0
9.2820,27178,2.1000,27178,1000,4.2000,1,63051.4296,4200,0,1
9.2570,14000000,2.1000,50000,1000,4.2000,28,23258.0494,4200,0,0
9.2123,14000000,2.1000,50000,1000,4.2000,28,23227.7806,4200,0,0
9.2662,14500000,2.1000,50000,1000,4.2000,29,23394.4062,4200,0,0
9.2496,14000000,2.1000,50000,1000,4.2000,28,23278.6695,4200,0,0
9.2054,14500000,2.1000,50000,1000,4.2000,29,23403.3021,4200,0,0
9.2414,14500000,2.1000,50000,1000,4.2000,29,23391.3673,4200,0,0
9.2385,14000000,2.1000,50000,1000,4.2000,28,23206.6741,4200,0,0
9.2944,14000000,2.1000,50000,1000,4.2000,28,23147.3255,4200,0,0
9.2635,14500000,2.1000,50000,1000,4.2000,29,23346.7767,4200,0,0
9.2627,14000000,2.1000,50000,1000,4.2000,28,23264.2214,4200,0,0
9.3096,14500000,2.1000,50000,1000,4.2000,29,23518.4726,4200,0,0
9.5849,899345,2.1000,49345,1000,4.2000,18,24052.7060,4200,0,1
9.2629,14500000,2.1000,50000,1000,4.2000,29,23342.2960,4200,0,0
9.2075,14500000,2.1000,50000,1000,4.2000,29,23510.5005,4200,0,0
9.2057,14000000,2.1000,50000,1000,4.2000,28,23144.8569,4200,0,0
9.4973,481458,2.1000,31458,1000,4.2000,10,24835.4335,4200,0,1
9.2546,14000000,2.1000,50000,1000,4.2000,28,23213.9707,4200,0,0
9.4211,75102,2.1000,25102,1000,4.2000,2,36861.3004,4200,0,1
9.2406,14500000,2.1000,50000,1000,4.2000,29,23336.8912,4200,0,0
9.5382,1249689,2.1000,49689,1000,4.2000,25,23419.2930,4200,0,1
9.4043,15766,2.1000,15766,1000,4.2000,1,90364.2009,4200,0,1
9.2404,14500000,2.1000,50000,1000,4.2000,29,23431.0194,4200,0,0
9.2791,14500000,2.1000,50000,1000,4.2000,29,23422.6863,4200,0,0
9.3108,14500000,2.1000,50000,1000,4.2000,29,23436.6407,4200,0,0
9.2134,14500000,2.1000,50000,1000,4.2000,29,23350.8828,4200,0,0
9.2229,14500000,2.1000,50000,1000,4.2000,29,23324.0618,4200,0,0
9.2275,14000000,2.1000,50000,1000,4.2000,28,23208.0599,4200,0,0
9.2789,14000000,2.1000,50000,1000,4.2000,28,23263.5430,4200,0,0
9.2716,14500000,2.1000,50000,1000,4.2000,29,23330.6351,4200,0,0
9.2420,14500000,2.1000,50000,1000,4.2000,29,23346.9171,4200,0,0
9.2817,14000000,2.1000,50000,1000,4.2000,28,23184.3748,4200,0,0
9.2285,14000000,2.1000,50000,1000,4.2000,28,23150.5122,4200,0,0
9.2261,14000000,2.1000,50000,1000,4.2000,28,23218.1370,4200,0,0
9.2947,14000000,2.1000,50000,1000,4.2000,28,23231.3413,4200,0,0
9.2959,14000000,2.1000,50000,1000,4.2000,28,23167.6625,4200,0,0
9.2966,14000000,2.1000,50000,1000,4.2000,28,23185.0339,4200,0,0
9.2480,14000000,2.1000,50000,1000,4.2000,28,23056.2109,4200,0,0
9.2565,14000000,2.1000,50000,1000,4.2000,28,23156.8819,4200,0,0
9.2331,14000000,2.1000,50000,1000,4.2000,28,23315.1684,4200,0,0
9.2545,14000000,2.1000,50000,1000,4.2000,28,23157.2269,4200,0,0
9.2473,14500000,2.1000,50000,1000,4.2000,29,23454.3191,4200,0,0
9.2047,14000000,2.1000,50000,1000,4.2000,28,23183.2398,4200,0,0
9.2539,14000000,2.1000,50000,1000,4.2000,28,23299.1656,4200,0,0
9.3146,14000000,2.1000,50000,1000,4.2000,28,23148.0981,4200,0,0
9.5696,1149213,2.1000,49213,1000,4.2000,23,23504.7954,4200,0,1
9.2023,14000000,2.1000,50000,1000,4.2000,28,23303.4986,4200,0,0
9.2717,14500000,2.1000,50000,1000,4.2000,29,23337.2740,4200,0,0
9.2218,14500000,2.1000,50000,1000,4.2000,29,23336.9851,4200,0,0
9.2301,14500000,2.1000,50000,1000,4.2000,29,23418.7419,4200,0,0
9.5569,1089624,2.1000,39624,1000,4.2000,22,23525.2137,4200,0,1
9.2221,14000000,2.1000,50000,1000,4.2000,28,23263.3519,4200,0,0
9.5009,218851,2.1000,18851,1000,4.2000,5,27710.6109,4200,0,1
9.4838,541223,2.1000,41223,1000,4.2000,11,24546.9835,4200,0,1
9.2212,14000000,2.1000,50000,1000,4.2000,28,23274.2483,4200,0,0
9.4950,1222196,2.1000,22196,1000,4.2000,25,23388.2542,4200,0,1
9.2626,14000000,2.1000,50000,1000,4.2000,28,23235.3700,4200,0,0
9.2250,14500000,2.1000,50000,1000,4.2000,29,23352.7817,4200,0,0
9.2565,14000000,2.1000,50000,1000,4.2000,28,23323.9885,4200,0,0
9.2324,14000000,2.1000,50000,1000,4.2000,28,23319.8305,4200,0,0
9.2706,14000000,2.1000,50000,1000,4.2000,28,23071.3239,4200,0,0
9.2875,14000000,2.1000,50000,1000,4.2000,28,23247.8631,4200,0,0
9.3810,583442,2.1000,33442,1000,4.2000,12,24358.4038,4200,0,1
9.4845,272064,2.1000,22064,1000,4.2000,6,26463.9192,4200,0,1
9.2613,14000000,2.1000,50000,1000,4.2000,28,23236.4124,4200,0,0
9.2650,14000000,2.1000,50000,1000,4.2000,28,23315.1987,4200,0,0
9.2234,14000000,2.1000,50000,1000,4.2000,28,23211.9764,4200,0,0
9.2788,14000000,2.1000,50000,1000,4.2000,28,23268.3513,4200,0,0
9.2935,14500000,2.1000,50000,1000,4.2000,29,23333.6837,4200,0,0
9.2327,14000000,2.1000,50000,1000,4.2000,28,23288.7946,4200,0,0
9.2689,14500000,2.1000,50000,1000,4.2000,29,23382.0623,4200,0,0
9.2933,14500000,2.1000,50000,1000,4.2000,29,23346.9009,4200,0,0
9.2589,14000000,2.1000,50000,1000,4.2000,28,23289.3802,4200,0,0
9.2279,14000000,2.1000,50000,1000,4.2000,28,23272.2080,4200,0,0
9.5020,71930,2.1000,21930,1000,4.2000,2,38114.9834,4200,0,1
9.1949,14500000,2.1000,50000,1000,4.2000,29,23367.7613,4200,0,0
9.2095,14000000,2.1000,50000,1000,4.2000,28,23238.2201,4200,0,0
9.5107,673503,2.1000,23503,1000,4.2000,14,24288.9039,4200,0,1
9.3161,14500000,2.1000,50000,1000,4.2000,29,23473.0696,4200,0,0
9.1785,14500000,2.1000,50000,1000,4.2000,29,23439.9978,4200,0,0
9.4738,296626,2.1000,46626,1000,4.2000,6,26103.8248,4200,0,1
9.4575,99316,2.1000,49316,1000,4.2000,2,34182.7970,4200,0,1
9.5543,179060,2.1000,29060,1000,4.2000,4,28963.1141,4200,0,1
9.5276,736006,2.1000,36006,1000,4.2000,15,23995.5577,4200,0,1
9.1885,14000000,2.1000,50000,1000,4.2000,28,23243.6274,4200,0,0
9.2064,14000000,2.1000,50000,1000,4.2000,28,23262.8173,4200,0,0
9.2260,14500000,2.1000,50000,1000,4.2000,29,23419.9396,4200,0,0
9.2490,14500000,2.1000,50000,1000,4.2000,29,23333.9974,4200,0,0
9.2781,14500000,2.1000,50000,1000,4.2000,29,23370.3531,4200,0,0
9.5457,299363,2.1000,49363,1000,4.2000,6,26365.6075,4200,0,1
9.2204,14500000,2.1000,50000,1000,4.2000,29,23638.2843,4200,0,0
9.4935,421884,2.1000,21884,1000,4.2000,9,25054.2440,4200,0,1
9.2101,14000000,2.1000,50000,1000,4.2000,28,23320.8504,4200,0,0
9.2973,14500000,2.1000,50000,1000,4.2000,29,23350.3327,4200,0,0
9.2136,14500000,2.1000,50000,1000,4.2000,29,23974.6097,4200,0,0
9.2529,14500000,2.1000,50000,1000,4.2000,29,23329.0720,4200,0,0
9.2708,14000000,2.1000,50000,1000,4.2000,28,23271.0170,4200,0,0
9.2587,14500000,2.1000,50000,1000,4.2000,29,23711.5136,4200,0,0
9.4796,443107,2.1000,43107,1000,4.2000,9,26051.8638,4200,0,1
9.2486,14000000,2.1000,50000,1000,4.2000,28,23231.0078,4200,0,0
9.2103,14000000,2.1000,50000,1000,4.2000,28,22798.7006,4200,0,0
9.2405,14500000,2.1000,50000,1000,4.2000,29,23784.4181,4200,0,0
9.2765,15000000,2.1000,50000,1000,4.2000,30,24692.5615,4200,0,0
9.5420,249886,2.1000,49886,1000,4.2000,5,26811.3114,4200,0,1
9.1929,14000000,2.1000,50000,1000,4.2000,28,22814.2586,4200,0,0
9.3630,16723,2.1000,16723,1000,4.2000,1,86321.1800,4200,0,1
9.5444,635520,2.1000,35520,1000,4.2000,13,23796.4550,4200,0,1
9.2728,14000000,2.1000,50000,1000,4.2000,28,23316.8932,4200,0,0
9.4272,193467,2.1000,43467,1000,4.2000,4,28276.7334,4200,0,1
9.2700,14500000,2.1000,50000,1000,4.2000,29,23386.2039,4200,0,0
9.3253,14500000,2.1000,50000,1000,4.2000,29,24109.1521,4200,0,0
9.1951,14000000,2.1000,50000,1000,4.2000,28,22979.3850,4200,0,0
9.2616,14500000,2.1000,50000,1000,4.2000,29,23407.6049,4200,0,0
9.2738,14500000,2.1000,50000,1000,4.2000,29,24083.5955,4200,0,0
9.4983,696267,2.1000,46267,1000,4.2000,14,25469.1174,4200,0,1
9.6008,1390724,2.1000,40724,1000,4.2000,28,23387.8200,4200,0,1
9.2584,14500000,2.1000,50000,1000,4.2000,29,23398.3302,4200,0,0
9.2748,15000000,2.1000,50000,1000,4.2000,30,24172.9176,4200,0,0
9.2853,15500000,2.1000,50000,1000,4.2000,31,25043.8404,4200,0,0
9.2537,14000000,2.1000,50000,1000,4.2000,28,23231.7729,4200,0,0
9.2127,14000000,2.1000,50000,1000,4.2000,28,23242.7769,4200,0,0
9.1719,14500000,2.1000,50000,1000,4.2000,29,23907.0727,4200,0,0
9.2812,15000000,2.1000,50000,1000,4.2000,30,24762.7090,4200,0,0
9.4700,278393,2.1000,28393,1000,4.2000,6,26552.1640,4200,0,1
9.2531,14500000,2.1000,50000,1000,4.2000,29,23320.5958,4200,0,0
9.2223,14500000,2.1000,50000,1000,4.2000,29,23640.6639,4200,0,0
9.2995,15000000,2.1000,50000,1000,4.2000,30,24350.0658,4200,0,0
9.2086,14000000,2.1000,50000,1000,4.2000,28,23165.2203,4200,0,0
9.3261,14500000,2.1000,50000,1000,4.2000,29,23572.1255,4200,0,0
9.2795,15000000,2.1000,50000,1000,4.2000,30,24351.9923,4200,0,0
9.2478,15500000,2.1000,50000,1000,4.2000,31,25112.6630,4200,0,0
9.1559,14000000,2.2000,50000,1000,4.2000,28,23248.8155,4200,0,0
9.4895,844947,2.2000,44947,1000,4.2000,17,23729.6446,4200,0,1
9.4895,490623,2.2000,40623,1000,4.2000,10,24796.8796,4200,0,1
9.2257,14000000,2.2000,50000,1000,4.2000,28,23124.1637,4200,0,0
9.3830,90210,2.2000,40210,1000,4.2000,2,34282.2475,4200,0,1
9.0985,14000000,2.2000,50000,1000,4.2000,28,23088.1326,4200,0,0
9.2242,14000000,2.2000,50000,1000,4.2000,28,23289.2218,4200,0,0
9.2464,14000000,2.2000,50000,1000,4.2000,28,23185.5709,4200,0,0
9.1861,14000000,2.2000,50000,1000,4.2000,28,23214.6033,4200,0,0
9.1437,14000000,2.2000,50000,1000,4.2000,28,23302.7924,4200,0,0
9.4322,895105,2.2000,45105,1000,4.2000,18,23634.1166,4200,0,1
9.1466,14000000,2.2000,50000,1000,4.2000,28,23179.3024,4200,0,0
9.1860,14000000,2.2000,50000,1000,4.2000,28,23216.4425,4200,0,0
9.1437,14000000,2.2000,50000,1000,4.2000,28,23147.8990,4200,0,0
9.2005,14000000,2.2000,50000,1000,4.2000,28,23278.7515,4200,0,0
9.2292,14000000,2.2000,50000,1000,4.2000,28,23215.1208,4200,0,0
9.2367,14000000,2.2000,50000,1000,4.2000,28,23192.3905,4200,0,0
9.4982,1047507,2.2000,47507,1000,4.2000,21,23635.2709,4200,0,1
9.1709,14500000,2.2000,50000,1000,4.2000,29,23306.4379,4200,0,0
9.1711,14000000,2.2000,50000,1000,4.2000,28,23235.6783,4200,0,0
9.4237,49574,2.2000,49574,1000,4.2000,1,44152.7575,4200,0,1
9.2048,14500000,2.2000,50000,1000,4.2000,29,23340.0452,4200,0,0
9.1946,14000000,2.2000,50000,1000,4.2000,28,23243.2188,4200,0,0
9.2514,14000000,2.2000,50000,1000,4.2000,28,23290.6551,4200,0,0
9.1296,14000000,2.2000,50000,1000,4.2000,28,23275.9665,4200,0,0
9.2170,14000000,2.2000,50000,1000,4.2000,28,23273.3028,4200,0,0
9.2360,14000000,2.2000,50000,1000,4.2000,28,23324.5170,4200,0,0
9.5311,1092831,2.2000,42831,1000,4.2000,22,23505.5862,4200,0,1
9.1868,14000000,2.2000,50000,1000,4.2000,28,23323.4413,4200,0,0
9.2778,14500000,2.2000,50000,1000,4.2000,29,23382.9559,4200,0,0
9.5165,79613,2.2000,29613,1000,4.2000,2,36743.1152,4200,0,1
9.2026,14500000,2.2000,50000,1000,4.2000,29,23411.8759,4200,0,0
9.1446,14000000,2.2000,50000,1000,4.2000,28,23122.9043,4200,0,0
9.4901,749119,2.2000,49119,1000,4.2000,15,23921.5714,4200,0,1
9.4782,133044,2.2000,33044,1000,4.2000,3,30916.0594,4200,0,1
9.2089,14000000,2.2000,50000,1000,4.2000,28,23210.2077,4200,0,0
9.1848,14000000,2.2000,50000,1000,4.2000,28,22997.9758,4200,0,0
9.4820,1172968,2.2000,22968,1000,4.2000,24,23040.3669,4200,0,1
9.1264,14000000,2.2000,50000,1000,4.2000,28,22973.2149,4200,0,0
9.4524,435936,2.2000,35936,1000,4.2000,9,24702.7345,4200,0,1
9.1304,14000000,2.2000,50000,1000,4.2000,28,23244.9749,4200,0,0
9.1590,14000000,2.2000,50000,1000,4.2000,28,23159.9981,4200,0,0
9.1762,14000000,2.2000,50000,1000,4.2000,28,23220.6388,4200,0,0
9.3315,47701,2.2000,47701,1000,4.2000,1,46099.3829,4200,0,1
9.2238,14000000,2.2000,50000,1000,4.2000,28,23167.8143,4200,0,0
9.1862,14000000,2.2000,50000,1000,4.2000,28,23260.2105,4200,0,0
9.2017,14000000,2.2000,50000,1000,4.2000,28,23201.4118,4200,0,0
9.1232,14000000,2.2000,50000,1000,4.2000,28,23255.2778,4200,0,0
9.1753,14500000,2.2000,50000,1000,4.2000,29,23303.5288,4200,0,0
9.1767,14500000,2.2000,50000,1000,4.2000,29,23391.2021,4200,0,0
9.2641,14500000,2.2000,50000,1000,4.2000,29,23424.9555,4200,0,0
9.2032,14500000,2.2000,50000,1000,4.2000,29,23436.9131,4200,0,0
9.2266,14000000,2.2000,50000,1000,4.2000,28,23286.9434,4200,0,0
9.5267,685521,2.2000,35521,1000,4.2000,14,24091.0464,4200,0,1
9.1584,14000000,2.2000,50000,1000,4.2000,28,23301.9195,4200,0,0
9.2098,14000000,2.2000,50000,1000,4.2000,28,23120.7240,4200,0,0
9.1988,14000000,2.2000,50000,1000,4.2000,28,23215.2409,4200,0,0
9.2054,14000000,2.2000,50000,1000,4.2000,28,23307.4479,4200,0,0
9.1323,14000000,2.2000,50000,1000,4.2000,28,23182.3480,4200,0,0
9.4378,1037398,2.2000,37398,1000,4.2000,21,23416.8686,4200,0,1
9.2352,14500000,2.2000,50000,1000,4.2000,29,23356.7456,4200,0,0
9.1634,14000000,2.2000,50000,1000,4.2000,28,23316.3800,4200,0,0
9.1789,14000000,2.2000,50000,1000,4.2000,28,23299.7643,4200,0,0
9.4743,926347,2.2000,26347,1000,4.2000,19,23827.6019,4200,0,1
9.2282,14500000,2.2000,50000,1000,4.2000,29,23316.3770,4200,0,0
9.4454,989938,2.2000,39938,1000,4.2000,20,23490.6211,4200,0,1
9.4238,46520,2.2000,46520,1000,4.2000,1,46862.3051,4200,0,1
9.1713,14000000,2.2000,50000,1000,4.2000,28,23259.6298,4200,0,0
9.2519,14500000,2.2000,50000,1000,4.2000,29,23377.2722,4200,0,0
9.4697,120166,2.2000,20166,1000,4.2000,3,31858.5249,4200,0,1
9.4774,32974,2.2000,32974,1000,4.2000,1,55904.7837,4200,0,1
9.2143,14000000,2.2000,50000,1000,4.2000,28,23321.0896,4200,0,0
9.1373,14000000,2.2000,50000,1000,4.2000,28,23195.9018,4200,0,0
9.2582,14000000,2.2000,50000,1000,4.2000,28,23174.1961,4200,0,0
9.2492,14000000,2.2000,50000,1000,4.2000,28,23202.4577,4200,0,0
9.2190,14000000,2.2000,50000,1000,4.2000,28,23179.4858,4200,0,0
9.2185,14500000,2.2000,50000,1000,4.2000,29,23429.5721,4200,0,0
9.1491,14000000,2.2000,50000,1000,4.2000,28,23268.2227,4200,0,0
9.5312,1031091,2.2000,31091,1000,4.2000,21,23566.2037,4200,0,1
9.1301,14500000,2.2000,50000,1000,4.2000,29,23318.5448,4200,0,0
9.1613,14000000,2.2000,50000,1000,4.2000,28,23242.9401,4200,0,0
9.2036,14000000,2.2000,50000,1000,4.2000,28,23274.6332,4200,0,0
9.1409,14000000,2.2000,50000,1000,4.2000,28,23151.0321,4200,0,0
9.1546,14000000,2.2000,50000,1000,4.2000,28,23265.0566,4200,0,0
9.4904,294880,2.2000,44880,1000,4.2000,6,26466.9751,4200,0,1
9.1673,14500000,2.2000,50000,1000,4.2000,29,23406.2272,4200,0,0
9.2359,14000000,2.2000,50000,1000,4.2000,28,23294.9586,4200,0,0
9.2096,14500000,2.2000,50000,1000,4.2000,29,23352.5215,4200,0,0
9.1608,14000000,2.2000,50000,1000,4.2000,28,23077.2757,4200,0,0
9.2165,14000000,2.2000,50000,1000,4.2000,28,23089.3096,4200,0,0
9.2222,14000000,2.2000,50000,1000,4.2000,28,23214.4717,4200,0,0
9.1452,14000000,2.2000,50000,1000,4.2000,28,23054.4553,4200,0,0
9.1691,14000000,2.2000,50000,1000,4.2000,28,23193.2177,4200,0,0
9.1588,14000000,2.2000,50000,1000,4.2000,28,23192.1122,4200,0,0
9.1493,14000000,2.2000,50000,1000,4.2000,28,23218.5550,4200,0,0
9.1399,14000000,2.2000,50000,1000,4.2000,28,23220.9779,4200,0,0
9.2351,20679,2.2000,20679,1000,4.2000,1,74265.1408,4200,0,1
9.4868,448091,2.2000,48091,1000,4.2000,9,24865.1688,4200,0,1
9.2211,14000000,2.2000,50000,1000,4.2000,28,23129.5673,4200,0,0
9.2573,14000000,2.2000,50000,1000,4.2000,28,23122.4657,4200,0,0
9.4517,329862,2.2000,29862,1000,4.2000,7,25996.4505,4200,0,1
9.1894,14000000,2.2000,50000,1000,4.2000,28,23282.9964,4200,0,0
9.1839,14500000,2.2000,50000,1000,4.2000,29,23407.7053,4200,0,0
9.1796,14500000,2.2000,50000,1000,4.2000,29,23432.4772,4200,0,0
9.2033,14000000,2.2000,50000,1000,4.2000,28,23247.1263,4200,0,0
9.1032,14000000,2.2000,50000,1000,4.2000,28,23091.2462,4200,0,0
9.2533,14000000,2.2000,50000,1000,4.2000,28,23060.1719,4200,0,0
9.1966,14000000,2.2000,50000,1000,4.2000,28,23298.0749,4200,0,0
9.2304,14000000,2.2000,50000,1000,4.2000,28,23246.5758,4200,0,0
9.1654,14500000,2.2000,50000,1000,4.2000,29,23315.3312,4200,0,0
9.1752,14000000,2.2000,50000,1000,4.2000,28,23256.7006,4200,0,0
9.1840,14000000,2.2000,50000,1000,4.2000,28,23288.2122,4200,0,0
9.1913,14000000,2.2000,50000,1000,4.2000,28,23189.4738,4200,0,0
9.4581,121015,2.2000,21015,1000,4.2000,3,31822.9706,4200,0,1
9.2479,14500000,2.2000,50000,1000,4.2000,29,23321.7879,4200,0,0
9.4723,638919,2.2000,38919,1000,4.2000,13,24334.8976,4200,0,1
9.2344,14500000,2.2000,50000,1000,4.2000,29,23332.1556,4200,0,0
9.2084,14000000,2.2000,50000,1000,4.2000,28,23124.8339,4200,0,0
9.4714,697860,2.2000,47860,1000,4.2000,14,23924.5966,4200,0,1
9.1721,14000000,2.2000,50000,1000,4.2000,28,23159.7923,4200,0,0
9.3860,138711,2.2000,38711,1000,4.2000,3,30658.5847,4200,0,1
9.1869,14000000,2.2000,50000,1000,4.2000,28,23320.4937,4200,0,0
9.2005,14000000,2.2000,50000,1000,4.2000,28,23111.8715,4200,0,0
9.3818,26412,2.2000,26412,1000,4.2000,1,64585.6325,4200,0,1
9.2123,14500000,2.2000,50000,1000,4.2000,29,23462.3206,4200,0,0
9.1825,14500000,2.2000,50000,1000,4.2000,29,23313.1918,4200,0,0
9.2188,14500000,2.2000,50000,1000,4.2000,29,23414.5360,4200,0,0
9.2159,14500000,2.2000,50000,1000,4.2000,29,23447.6538,4200,0,0
9.1928,14000000,2.2000,50000,1000,4.2000,28,23266.1066,4200,0,0
9.5846,38383,2.2000,38383,1000,4.2000,1,51431.4761,4200,0,1
9.2088,14500000,2.2000,50000,1000,4.2000,29,23366.6861,4200,0,0
9.5449,1034947,2.2000,34947,1000,4.2000,21,23545.5672,4200,0,1
9.2102,14000000,2.2000,50000,1000,4.2000,28,23095.3857,4200,0,0
9.4775,128334,2.2000,28334,1000,4.2000,3,31013.2237,4200,0,1
9.1675,14000000,2.2000,50000,1000,4.2000,28,23257.3116,4200,0,0
