flipsPerSecond,minEntropy,totalFlips,ratio,entropy,lastRunEntropy,earlyRestarts,flips,cb,variables,tries,sat,clauses
24411.3354,0.6000,121555,4.2000,1.1624,0.9398,0,21555,2.3800,500,5,1,2100
22461.2117,0.4500,206556,4.2000,1.2540,0.8963,0,6556,2.3800,500,9,1,2100
26437.7183,0.6500,79161,4.2000,1.1621,0.9212,0,4161,2.3800,500,4,1,2100
62813.5683,0.6500,11410,4.2000,0.9247,0.9247,0,11410,2.3800,500,1,1,2100
21393.3888,0.5500,4500000,4.2000,1.1871,1.2982,0,25000,2.3800,500,18,0,2100
22307.9776,0.6500,211868,4.2000,1.2436,0.9105,0,11868,2.3800,500,9,1,2100
33606.2509,0.5000,36813,4.2000,1.1026,0.9283,0,11813,2.3800,500,2,1,2100
21292.6273,0.4000,4500000,4.2000,1.1554,1.2909,0,25000,2.3800,500,18,0,2100
23955.0704,0.6000,129432,4.2000,1.2062,0.9015,0,4432,2.3800,500,6,1,2100
27888.4399,0.5000,63299,4.2000,1.1028,0.9076,0,13299,2.3800,500,3,1,2100
28800.4878,0.4000,58140,4.2000,1.1818,0.9158,0,8140,2.3800,500,3,1,2100
21205.1872,0.5500,4250000,4.2000,1.0925,1.2083,0,25000,2.3800,500,17,0,2100
53320.9440,0.4500,14985,4.2000,0.9179,0.9179,0,14985,2.3800,500,1,1,2100
21290.1303,0.5000,4500000,4.2000,1.1499,1.1192,0,25000,2.3800,500,18,0,2100
28195.2210,0.5000,61274,4.2000,1.1442,0.9067,0,11274,2.3800,500,3,1,2100
21781.9105,0.4500,263788,4.2000,1.2219,0.9324,0,13788,2.3800,500,11,1,2100
27182.6408,0.6500,72853,4.2000,1.1437,0.9029,0,22853,2.3800,500,3,1,2100
27048.1021,0.6500,70640,4.2000,1.1224,0.9382,0,20640,2.3800,500,3,1,2100
21229.4047,0.6000,4500000,4.2000,1.1402,1.1892,0,25000,2.3800,500,18,0,2100
21114.6165,0.4000,4250000,4.2000,1.1451,1.2575,0,25000,2.3800,500,17,0,2100
31511.7615,0.4500,44361,4.2000,1.0743,0.9161,0,19361,2.3800,500,2,1,2100
24356.5006,0.4500,107576,4.2000,1.1655,0.8896,0,7576,2.3800,500,5,1,2100
21209.5315,0.5000,4500000,4.2000,1.1125,1.2166,0,25000,2.3800,500,18,0,2100
23502.2991,0.6000,142033,4.2000,1.1861,0.9344,0,17033,2.3800,500,6,1,2100
42628.2352,0.5500,22437,4.2000,0.9358,0.9358,0,22437,2.3800,500,1,1,2100
22538.8236,0.5500,196990,4.2000,1.2234,0.9421,0,21990,2.3800,500,8,1,2100
87948.3028,0.6000,7126,4.2000,0.8942,0.8942,0,7126,2.3800,500,1,1,2100
21131.8641,0.5000,4250000,4.2000,1.1233,1.3028,0,25000,2.3800,500,17,0,2100
99558.8202,0.5000,5992,4.2000,0.9082,0.9082,0,5992,2.3800,500,1,1,2100
28340.7125,0.5000,59011,4.2000,1.1543,0.9160,0,9011,2.3800,500,3,1,2100
24062.4761,0.6500,120563,4.2000,1.2538,0.9379,0,20563,2.3800,500,5,1,2100
24069.5529,0.5000,124448,4.2000,1.1908,0.8924,0,24448,2.3800,500,5,1,2100
33541.6388,0.4000,36938,4.2000,1.1190,0.9311,0,11938,2.3800,500,2,1,2100
76844.2785,0.4500,8702,4.2000,0.9123,0.9123,0,8702,2.3800,500,1,1,2100
22145.4004,0.5000,249954,4.2000,1.1626,0.9263,0,24954,2.3800,500,10,1,2100
51279.7259,0.4000,16015,4.2000,0.9249,0.9249,0,16015,2.3800,500,1,1,2100
21329.7318,0.5500,4500000,4.2000,1.1067,1.2023,0,25000,2.3800,500,18,0,2100
25855.5693,0.4000,83859,4.2000,1.1784,0.8993,0,8859,2.3800,500,4,1,2100
22717.7359,0.6500,208332,4.2000,1.1465,0.8848,0,8332,2.3800,500,9,1,2100
21234.8054,0.5000,4250000,4.2000,1.1251,1.1640,0,25000,2.3800,500,17,0,2100
21229.3287,0.6000,4250000,4.2000,1.1602,1.2943,0,25000,2.3800,500,17,0,2100
21280.2832,0.5500,4500000,4.2000,1.1444,1.1904,0,25000,2.3800,500,18,0,2100
48042.6988,0.6000,17625,4.2000,0.9325,0.9325,0,17625,2.3800,500,1,1,2100
22639.6232,0.6500,194457,4.2000,1.1538,0.9396,0,19457,2.3800,500,8,1,2100
25841.2270,0.4000,87993,4.2000,1.1913,0.8952,0,12993,2.3800,500,4,1,2100
21313.2041,0.6000,4500000,4.2000,1.1373,1.1720,0,25000,2.3800,500,18,0,2100
34258.6063,0.4000,35072,4.2000,1.0815,0.9264,0,10072,2.3800,500,2,1,2100
79483.9579,0.4000,8183,4.2000,0.9240,0.9240,0,8183,2.3800,500,1,1,2100
72785.1032,0.4500,9249,4.2000,0.9228,0.9228,0,9249,2.3800,500,1,1,2100
34668.1824,0.6000,34677,4.2000,1.0918,0.9091,0,9677,2.3800,500,2,1,2100
21168.0740,0.4500,4250000,4.2000,1.1055,1.0227,0,25000,2.3800,500,17,0,2100
31988.0620,0.4000,42369,4.2000,1.1079,0.9227,0,17369,2.3800,500,2,1,2100
26919.8116,0.4000,71793,4.2000,1.1338,0.8567,0,21793,2.3800,500,3,1,2100
21076.2718,0.6000,4250000,4.2000,1.1588,1.1334,0,25000,2.3800,500,17,0,2100
28217.5963,0.4500,60711,4.2000,1.1311,0.9074,0,10711,2.3800,500,3,1,2100
21370.8374,0.4500,4500000,4.2000,1.1148,1.1608,0,25000,2.3800,500,18,0,2100
21217.2641,0.6500,4250000,4.2000,1.1068,1.2484,0,25000,2.3800,500,17,0,2100
21092.7355,0.5500,4250000,4.2000,1.1266,1.1299,0,25000,2.3800,500,17,0,2100
23273.8014,0.4000,168020,4.2000,1.1668,0.9385,0,18020,2.3800,500,7,1,2100
22208.7116,0.6500,220430,4.2000,1.2191,0.8848,0,20430,2.3800,500,9,1,2100
21234.3020,0.6000,4500000,4.2000,1.1599,1.2603,0,25000,2.3800,500,18,0,2100
21229.4658,0.6500,4250000,4.2000,1.1109,1.3604,0,25000,2.3800,500,17,0,2100
65389.4013,0.4500,11248,4.2000,0.9177,0.9177,0,11248,2.3800,500,1,1,2100
34150.3115,0.4000,33639,4.2000,1.1354,0.8936,0,8639,2.3800,500,2,1,2100
160716.8685,0.6000,3285,4.2000,0.9030,0.9030,0,3285,2.3800,500,1,1,2100
51296.9953,0.5000,15643,4.2000,0.9072,0.9072,0,15643,2.3800,500,1,1,2100
21292.5362,0.4500,4500000,4.2000,1.1462,1.3100,0,25000,2.3800,500,18,0,2100
70472.2304,0.5000,9731,4.2000,0.8923,0.8923,0,9731,2.3800,500,1,1,2100
22141.1078,0.5500,255664,4.2000,1.2258,0.9198,0,5664,2.3800,500,11,1,2100
48177.1089,0.4000,17844,4.2000,0.9301,0.9301,0,17844,2.3800,500,1,1,2100
21406.7113,0.5500,4500000,4.2000,1.1838,1.2656,0,25000,2.3800,500,18,0,2100
21426.1401,0.4500,4500000,4.2000,1.1876,1.1201,0,25000,2.3800,500,18,0,2100
21258.0789,0.4000,4500000,4.2000,1.1846,1.2121,0,25000,2.3800,500,18,0,2100
27308.7793,0.4500,71394,4.2000,1.1926,0.8897,0,21394,2.3800,500,3,1,2100
22029.2151,0.5500,264783,4.2000,1.2187,0.8904,0,14783,2.3800,500,11,1,2100
21332.9179,0.4500,4500000,4.2000,1.1414,1.2714,0,25000,2.3800,500,18,0,2100
170414.9026,0.4000,2999,4.2000,0.8758,0.8758,0,2999,2.3800,500,1,1,2100
31544.8063,0.4500,42719,4.2000,1.0619,0.9108,0,17719,2.3800,500,2,1,2100
32327.0450,0.5000,40478,4.2000,1.1076,0.9000,0,15478,2.3800,500,2,1,2100
25447.2250,0.5000,87026,4.2000,1.1506,0.9288,0,12026,2.3800,500,4,1,2100
27903.5957,0.4500,62853,4.2000,1.1438,0.9074,0,12853,2.3800,500,3,1,2100
21170.8950,0.6000,4250000,4.2000,1.1857,1.2986,0,25000,2.3800,500,17,0,2100
21137.8362,0.6500,4250000,4.2000,1.0581,1.1692,0,25000,2.3800,500,17,0,2100
25128.8867,0.6500,96090,4.2000,1.2303,0.9366,0,21090,2.3800,500,4,1,2100
25922.1903,0.6000,84329,4.2000,1.0764,0.8954,0,9329,2.3800,500,4,1,2100
21314.0339,0.4500,4500000,4.2000,1.0463,0.0000,0,25000,2.3800,500,18,0,2100
24142.1763,0.5000,118082,4.2000,1.1493,0.8970,0,18082,2.3800,500,5,1,2100
21188.3429,0.5500,4500000,4.2000,1.1698,1.2548,0,25000,2.3800,500,18,0,2100
44294.5403,0.4500,20767,4.2000,0.9055,0.9055,0,20767,2.3800,500,1,1,2100
25811.3781,0.5500,86697,4.2000,1.2050,0.9300,0,11697,2.3800,500,4,1,2100
69976.1140,0.6000,9817,4.2000,0.8966,0.8966,0,9817,2.3800,500,1,1,2100
24320.8535,0.4000,110380,4.2000,1.1513,0.8785,0,10380,2.3800,500,5,1,2100
53973.1323,0.4500,14493,4.2000,0.9162,0.9162,0,14493,2.3800,500,1,1,2100
21213.7932,0.4500,4250000,4.2000,1.1137,1.2490,0,25000,2.3800,500,17,0,2100
21380.0606,0.5000,393159,4.2000,1.1939,0.9251,0,18159,2.3800,500,16,1,2100
22758.1124,0.4500,173031,4.2000,1.1732,0.8848,0,23031,2.3800,500,7,1,2100
23920.3202,0.6000,124578,4.2000,1.1890,0.9108,0,24578,2.3800,500,5,1,2100
21225.9831,0.5500,4250000,4.2000,1.1097,1.2299,0,25000,2.3800,500,17,0,2100
21323.0892,0.6000,4500000,4.2000,1.1547,1.1304,0,25000,2.3800,500,18,0,2100
24215.5015,0.4000,113372,4.2000,1.1723,0.9319,0,13372,2.3800,500,5,1,2100
21230.6291,0.4500,4250000,4.2000,0.9837,1.1611,0,25000,2.3800,500,17,0,2100
28261.7556,0.4000,59459,4.2000,1.1652,0.9227,0,9459,2.3800,500,3,1,2100
21742.1564,0.6500,287124,4.2000,1.1859,0.8926,0,12124,2.3800,500,12,1,2100
21201.1986,0.6000,4250000,4.2000,1.1608,1.1434,0,25000,2.3800,500,17,0,2100
51043.3401,0.4000,15805,4.2000,0.9197,0.9197,0,15805,2.3800,500,1,1,2100
31094.3193,0.5500,45239,4.2000,1.1033,0.9347,0,20239,2.3800,500,2,1,2100
51934.4797,0.5500,15298,4.2000,0.8927,0.8927,0,15298,2.3800,500,1,1,2100
21280.6414,0.4500,4500000,4.2000,1.1392,1.2325,0,25000,2.3800,500,18,0,2100
21183.2496,0.6500,4250000,4.2000,1.1381,1.2696,0,25000,2.3800,500,17,0,2100
21161.1262,0.6500,4250000,4.2000,1.0774,1.0682,0,25000,2.3800,500,17,0,2100
21235.2670,0.5500,392026,4.2000,1.2035,0.9281,0,17026,2.3800,500,16,1,2100
124370.5804,0.4500,4461,4.2000,0.9005,0.9005,0,4461,2.3800,500,1,1,2100
21879.1221,0.4000,260117,4.2000,1.2738,0.9095,0,10117,2.3800,500,11,1,2100
51189.9854,0.4000,16142,4.2000,0.9465,0.9465,0,16142,2.3800,500,1,1,2100
22692.1625,0.4500,196442,4.2000,1.1764,0.9250,0,21442,2.3800,500,8,1,2100
21826.3267,0.5500,298877,4.2000,1.1826,0.9259,0,23877,2.3800,500,12,1,2100
73019.4356,0.5000,9296,4.2000,0.9268,0.9268,0,9296,2.3800,500,1,1,2100
21311.7861,0.6000,4500000,4.2000,1.1313,1.1758,0,25000,2.3800,500,18,0,2100
40085.4020,0.6000,24385,4.2000,0.9277,0.9277,0,24385,2.3800,500,1,1,2100
21225.7474,0.5000,4500000,4.2000,0.9878,1.1578,0,25000,2.3800,500,18,0,2100
21224.1508,0.5000,4250000,4.2000,1.1652,1.2904,0,25000,2.3800,500,17,0,2100
22669.6926,0.5000,188689,4.2000,1.1994,0.9191,0,13689,2.3800,500,8,1,2100
21219.0959,0.5000,4250000,4.2000,1.1773,1.2772,0,25000,2.3800,500,17,0,2100
23014.5125,0.5000,166335,4.2000,1.1952,0.9205,0,16335,2.3800,500,7,1,2100
21455.9102,0.5500,317428,4.2000,1.2434,0.9266,0,17428,2.3800,500,13,1,2100
21309.0949,0.5000,4500000,4.2000,1.1883,1.1683,0,25000,2.3800,500,18,0,2100
22935.5250,0.4000,172294,4.2000,1.1887,0.9334,0,22294,2.3800,500,7,1,2100
21231.9831,0.5500,4500000,4.2000,1.0958,1.2199,0,25000,2.3800,500,18,0,2100
21305.5421,0.4000,4500000,4.2000,1.1708,1.1966,0,25000,2.3800,500,18,0,2100
24686.6232,0.4000,117313,4.2000,1.1968,0.9406,0,17313,2.3800,500,5,1,2100
21181.7982,0.6500,4250000,4.2000,1.1843,1.2309,0,25000,2.3800,500,17,0,2100
25044.1224,0.6500,98234,4.2000,1.1755,0.9239,0,23234,2.3800,500,4,1,2100
31804.8740,0.5000,42907,4.2000,1.0941,0.9376,0,17907,2.3800,500,2,1,2100
34970.5514,0.6500,33889,4.2000,1.0127,0.9323,0,8889,2.3800,500,2,1,2100
31878.4503,0.4500,41947,4.2000,1.0927,0.9122,0,16947,2.3800,500,2,1,2100
98007.4284,0.6500,5922,4.2000,0.8952,0.8952,0,5922,2.3800,500,1,1,2100
25459.4654,0.6500,93233,4.2000,1.1700,0.9162,0,18233,2.3800,500,4,1,2100
51141.1120,0.5000,16314,4.2000,0.9000,0.9000,0,16314,2.3800,500,1,1,2100
21271.7890,0.5000,4500000,4.2000,1.0550,1.0662,0,25000,2.3800,500,18,0,2100
32781.8760,0.4500,39230,4.2000,1.1063,0.9044,0,14230,2.3800,500,2,1,2100
65203.1257,0.4500,10751,4.2000,0.9216,0.9216,0,10751,2.3800,500,1,1,2100
21170.7520,0.4500,4250000,4.2000,1.1764,1.1832,0,25000,2.3800,500,17,0,2100
21198.1386,0.4500,4250000,4.2000,1.0739,1.0711,0,25000,2.3800,500,17,0,2100
54656.7941,0.6000,14415,4.2000,0.9374,0.9374,0,14415,2.3800,500,1,1,2100
21194.0217,0.4000,4500000,4.2000,1.1346,1.2187,0,25000,2.3800,500,18,0,2100
48156.8648,0.6000,17968,4.2000,0.9397,0.9397,0,17968,2.3800,500,1,1,2100
21202.5498,0.4500,4500000,4.2000,1.0806,1.2291,0,25000,2.3800,500,18,0,2100
53369.1560,0.5000,15116,4.2000,0.9156,0.9156,0,15116,2.3800,500,1,1,2100
79466.0566,0.5500,8112,4.2000,0.9227,0.9227,0,8112,2.3800,500,1,1,2100
22557.3029,0.4500,196470,4.2000,1.2296,0.9549,0,21470,2.3800,500,8,1,2100
25467.5119,0.4500,94942,4.2000,1.1537,0.9306,0,19942,2.3800,500,4,1,2100
21799.5768,0.6000,309778,4.2000,1.0885,0.9116,0,9778,2.3800,500,13,1,2100
49241.8356,0.5000,17127,4.2000,0.9243,0.9243,0,17127,2.3800,500,1,1,2100
24022.9616,0.4000,131988,4.2000,1.1908,0.8846,0,6988,2.3800,500,6,1,2100
21337.4849,0.5000,4500000,4.2000,1.1362,1.0435,0,25000,2.3800,500,18,0,2100
21384.2314,0.5500,4500000,4.2000,1.1150,1.1190,0,25000,2.3800,500,18,0,2100
21074.7660,0.5000,4250000,4.2000,1.1899,1.2650,0,25000,2.3800,500,17,0,2100
22389.4779,0.6000,214737,4.2000,1.2251,0.9061,0,14737,2.3800,500,9,1,2100
22964.5518,0.6500,173966,4.2000,1.2263,0.9287,0,23966,2.3800,500,7,1,2100
28096.2376,0.5000,60129,4.2000,1.1531,0.9166,0,10129,2.3800,500,3,1,2100
21030.4200,0.4500,4250000,4.2000,1.1305,1.2404,0,25000,2.3800,500,17,0,2100
30542.6769,0.6000,47522,4.2000,1.0789,0.9392,0,22522,2.3800,500,2,1,2100
48940.5321,0.5000,16873,4.2000,0.8831,0.8831,0,16873,2.3800,500,1,1,2100
21205.4942,0.6500,4250000,4.2000,1.1537,1.3189,0,25000,2.3800,500,17,0,2100
21161.1350,0.5500,4250000,4.2000,1.1505,1.2977,0,25000,2.3800,500,17,0,2100
21080.9143,0.5000,4250000,4.2000,1.1258,1.2824,0,25000,2.3800,500,17,0,2100
21705.9394,0.5000,303166,4.2000,1.2208,0.9135,0,3166,2.3800,500,13,1,2100
49788.3520,0.5500,16541,4.2000,0.9339,0.9339,0,16541,2.3800,500,1,1,2100
27266.0839,0.5500,68913,4.2000,1.1423,0.9301,0,18913,2.3800,500,3,1,2100
27733.1207,0.5500,60840,4.2000,1.0634,0.8478,0,10840,2.3800,500,3,1,2100
88174.1142,0.6000,6946,4.2000,0.9198,0.9198,0,6946,2.3800,500,1,1,2100
21041.7432,0.6500,4250000,4.2000,1.1426,1.1239,0,25000,2.3800,500,17,0,2100
31187.3562,0.4000,45198,4.2000,0.9790,0.9213,0,20198,2.3800,500,2,1,2100
21040.5548,0.4500,4250000,4.2000,1.1870,1.1758,0,25000,2.3800,500,17,0,2100
41044.7536,0.6000,23888,4.2000,0.9362,0.9362,0,23888,2.3800,500,1,1,2100
24813.4402,0.6000,98380,4.2000,1.1468,0.9389,0,23380,2.3800,500,4,1,2100
26862.7026,0.5500,70222,4.2000,1.0904,0.9057,0,20222,2.3800,500,3,1,2100
21292.2893,0.6000,381487,4.2000,1.1833,0.9213,0,6487,2.3800,500,16,1,2100
21048.9283,0.5000,4250000,4.2000,1.1437,1.2360,0,25000,2.3800,500,17,0,2100
27791.3278,0.6000,64151,4.2000,1.1095,0.8978,0,14151,2.3800,500,3,1,2100
21374.5301,0.4000,281083,4.2000,1.2453,0.8911,0,6083,2.3800,500,12,1,2100
24105.1361,0.5000,119854,4.2000,1.1702,0.8896,0,19854,2.3800,500,5,1,2100
21292.1790,0.5000,4500000,4.2000,1.1965,1.2990,0,25000,2.3800,500,18,0,2100
21274.3759,0.4000,393337,4.2000,1.1177,0.9520,0,18337,2.3800,500,16,1,2100
30151.4138,0.6000,48604,4.2000,1.0473,0.9295,0,23604,2.3800,500,2,1,2100
21206.4011,0.4000,4250000,4.2000,1.1153,1.2076,0,25000,2.3800,500,17,0,2100
25821.8325,0.5000,87748,4.2000,1.1682,0.9211,0,12748,2.3800,500,4,1,2100
47416.9183,0.4000,18073,4.2000,0.8576,0.8576,0,18073,2.3800,500,1,1,2100
50244.0478,0.6000,16005,4.2000,0.9135,0.9135,0,16005,2.3800,500,1,1,2100
115458.3365,0.4500,4955,4.2000,0.9334,0.9334,0,4955,2.3800,500,1,1,2100
36300.6551,0.6000,29681,4.2000,1.0716,0.9172,0,4681,2.3800,500,2,1,2100
23554.7450,0.6500,134994,4.2000,1.1839,0.9146,0,9994,2.3800,500,6,1,2100
21232.3825,0.5500,4500000,4.2000,1.0009,1.1298,0,25000,2.3800,500,18,0,2100
27349.9630,0.5500,67343,4.2000,1.1810,0.9114,0,17343,2.3800,500,3,1,2100
21031.9527,0.5500,4250000,4.2000,1.1345,1.0538,0,25000,2.3800,500,17,0,2100
21659.3863,0.6000,317313,4.2000,1.1585,0.9386,0,17313,2.3800,500,13,1,2100
21146.2934,0.4500,4250000,4.2000,0.9552,1.1733,0,25000,2.3800,500,17,0,2100
21122.2301,0.5000,4250000,4.2000,1.1343,1.2893,0,25000,2.3800,500,17,0,2100
21136.3760,0.5000,4250000,4.2000,1.1195,1.2144,0,25000,2.3800,500,17,0,2100
25908.7854,0.5500,85878,4.2000,1.1227,0.9444,0,10878,2.3800,500,4,1,2100
122859.1223,0.5500,4504,4.2000,0.9176,0.9176,0,4504,2.3800,500,1,1,2100
21311.5902,0.6500,4500000,4.2000,1.0455,1.0675,0,25000,2.3800,500,18,0,2100
33930.5500,0.6000,36198,4.2000,1.0403,0.9158,0,11198,2.3800,500,2,1,2100
21299.4311,0.5000,4500000,4.2000,1.1927,1.3253,0,25000,2.3800,500,18,0,2100
21151.2313,0.4000,4250000,4.2000,1.1227,1.2622,0,25000,2.3800,500,17,0,2100
21185.5263,0.6000,4500000,4.2000,1.1718,1.2304,0,25000,2.3800,500,18,0,2100
21315.1854,0.5000,4500000,4.2000,1.1448,1.1768,0,25000,2.3800,500,18,0,2100
46778.2931,0.4500,18669,4.2000,0.9208,0.9208,0,18669,2.3800,500,1,1,2100
21182.2716,0.6000,4250000,4.2000,1.1776,1.3036,0,25000,2.3800,500,17,0,2100
79789.2320,0.4500,8168,4.2000,0.9248,0.9248,0,8168,2.3800,500,1,1,2100
32873.4263,0.6000,38062,4.2000,1.0832,0.8466,0,13062,2.3800,500,2,1,2100
68438.1254,0.5000,9977,4.2000,0.8449,0.8449,0,9977,2.3800,500,1,1,2100
40701.4375,0.5500,24829,4.2000,0.9270,0.9270,0,24829,2.3800,500,1,1,2100
47326.1271,0.6000,18258,4.2000,0.8755,0.8755,0,18258,2.3800,500,1,1,2100
21856.3640,0.4000,295309,4.2000,1.2220,0.9381,0,20309,2.3800,500,12,1,2100
21328.2603,0.6500,4500000,4.2000,1.1945,1.3288,0,25000,2.3800,500,18,0,2100
20947.8295,0.4000,4250000,4.2000,1.1613,1.1554,0,25000,2.3800,500,17,0,2100
23017.1219,0.4500,166433,4.2000,1.1569,0.9391,0,16433,2.3800,500,7,1,2100
21399.6005,0.6500,4500000,4.2000,1.1466,1.2578,0,25000,2.3800,500,18,0,2100
21224.0370,0.6500,4500000,4.2000,1.1246,1.1146,0,25000,2.3800,500,18,0,2100
21190.1241,0.5500,4500000,4.2000,1.1651,1.1534,0,25000,2.3800,500,18,0,2100
23469.0478,0.4500,172945,4.2000,1.2080,0.8389,0,22945,2.3800,500,7,1,2100
26161.3105,0.6500,82558,4.2000,1.1741,0.9337,0,7558,2.3800,500,4,1,2100
23152.3943,0.6000,169030,4.2000,1.2106,0.9452,0,19030,2.3800,500,7,1,2100
25555.5452,0.5500,92171,4.2000,1.0666,0.9206,0,17171,2.3800,500,4,1,2100
21001.0913,0.5500,4250000,4.2000,1.1183,1.0389,0,25000,2.3800,500,17,0,2100
27343.4526,0.6000,69212,4.2000,1.0943,0.9280,0,19212,2.3800,500,3,1,2100
22149.4974,0.4000,247465,4.2000,1.1998,0.9327,0,22465,2.3800,500,10,1,2100
21267.4698,0.6000,4500000,4.2000,1.1228,1.0253,0,25000,2.3800,500,18,0,2100
21211.9080,0.4500,4500000,4.2000,1.1667,1.2023,0,25000,2.3800,500,18,0,2100
21398.6771,0.6000,374019,4.2000,1.2364,0.9101,0,24019,2.3800,500,15,1,2100
20998.8731,0.6000,4250000,4.2000,1.1857,1.2187,0,25000,2.3800,500,17,0,2100
21171.0992,0.5000,4250000,4.2000,1.1423,1.2408,0,25000,2.3800,500,17,0,2100
42369.9139,0.5500,22512,4.2000,0.9451,0.9451,0,22512,2.3800,500,1,1,2100
34165.0290,0.4500,34432,4.2000,1.1090,0.9266,0,9432,2.3800,500,2,1,2100
21105.4092,0.5000,4250000,4.2000,1.1678,1.2755,0,25000,2.3800,500,17,0,2100
21116.9427,0.5000,4250000,4.2000,1.0642,1.0481,0,25000,2.3800,500,17,0,2100
21279.2196,0.6500,4500000,4.2000,1.1119,1.1708,0,25000,2.3800,500,18,0,2100
21892.0795,0.5500,4500000,4.2000,1.1474,1.2318,0,25000,2.3800,500,18,0,2100
21128.9756,0.4000,4250000,4.2000,1.0320,1.0787,0,25000,2.3800,500,17,0,2100
63525.3193,0.6000,11413,4.2000,0.9179,0.9179,0,11413,2.3800,500,1,1,2100
24437.2505,0.6000,120214,4.2000,1.1757,0.9369,0,20214,2.3800,500,5,1,2100
24119.5437,0.6000,119083,4.2000,1.1736,0.9222,0,19083,2.3800,500,5,1,2100
92097.6468,0.6000,6617,4.2000,0.9291,0.9291,0,6617,2.3800,500,1,1,2100
21286.7181,0.4000,335290,4.2000,1.2678,0.9183,0,10290,2.3800,500,14,1,2100
27295.3358,0.4500,68541,4.2000,1.1519,0.9293,0,18541,2.3800,500,3,1,2100
21353.6128,0.6500,4500000,4.2000,1.1527,1.2850,0,25000,2.3800,500,18,0,2100
23711.2760,0.5000,134832,4.2000,1.2123,0.9105,0,9832,2.3800,500,6,1,2100
21106.7859,0.4500,4250000,4.2000,1.1173,1.2127,0,25000,2.3800,500,17,0,2100
24435.0095,0.5500,112135,4.2000,1.2183,0.9190,0,12135,2.3800,500,5,1,2100
24438.6925,0.6500,112083,4.2000,1.1874,0.9074,0,12083,2.3800,500,5,1,2100
22632.5331,0.6500,194557,4.2000,1.2171,0.9447,0,19557,2.3800,500,8,1,2100
21196.8101,0.5000,4500000,4.2000,1.1588,1.2168,0,25000,2.3800,500,18,0,2100
27117.5627,0.6500,70417,4.2000,1.0682,0.9391,0,20417,2.3800,500,3,1,2100
21235.9178,0.6000,4500000,4.2000,1.1306,1.0675,0,25000,2.3800,500,18,0,2100
54690.1554,0.5000,14090,4.2000,0.9245,0.9245,0,14090,2.3800,500,1,1,2100
25075.7629,0.6500,99855,4.2000,1.1097,0.8815,0,24855,2.3800,500,4,1,2100
21100.6098,0.5000,4250000,4.2000,1.1352,1.2266,0,25000,2.3800,500,17,0,2100
21154.7066,0.4500,4250000,4.2000,1.1620,1.3004,0,25000,2.3800,500,17,0,2100
24388.6279,0.4000,110040,4.2000,1.1263,0.9149,0,10040,2.3800,500,5,1,2100
25331.1770,0.4000,93208,4.2000,1.1467,0.9359,0,18208,2.3800,500,4,1,2100
22543.7322,0.4000,191801,4.2000,1.2024,0.8890,0,16801,2.3800,500,8,1,2100
22414.1611,0.5500,218365,4.2000,1.2087,0.9299,0,18365,2.3800,500,9,1,2100
28709.8619,0.6500,56943,4.2000,1.0361,0.8764,0,6943,2.3800,500,3,1,2100
21036.7776,0.5500,4250000,4.2000,1.1237,1.2441,0,25000,2.3800,500,17,0,2100
26004.0210,0.4500,82533,4.2000,1.1355,0.8947,0,7533,2.3800,500,4,1,2100
49573.5988,0.4500,16388,4.2000,0.8722,0.8722,0,16388,2.3800,500,1,1,2100
21115.9166,0.6000,4250000,4.2000,1.1922,1.2919,0,25000,2.3800,500,17,0,2100
21233.2954,0.4000,4500000,4.2000,1.1631,1.2234,0,25000,2.3800,500,18,0,2100
146760.2475,0.4000,3540,4.2000,0.8894,0.8894,0,3540,2.3800,500,1,1,2100
21685.6042,0.5500,213932,4.2000,1.1894,0.9209,0,13932,2.3800,500,9,1,2100
21237.0329,0.6000,4250000,4.2000,1.1270,1.3708,0,25000,2.3800,500,17,0,2100
28887.0665,0.4500,56127,4.2000,1.1296,0.9019,0,6127,2.3800,500,3,1,2100
21213.2595,0.5000,4500000,4.2000,1.1008,1.1953,0,25000,2.3800,500,18,0,2100
53617.4554,0.6500,14622,4.2000,0.9042,0.9042,0,14622,2.3800,500,1,1,2100
21970.6880,0.5000,263527,4.2000,1.2110,0.9316,0,13527,2.3800,500,11,1,2100
21244.5431,0.4000,4250000,4.2000,1.1037,1.1108,0,25000,2.3800,500,17,0,2100
21559.8185,0.6500,4500000,4.2000,1.1089,1.2357,0,25000,2.3800,500,18,0,2100
23450.1752,0.6000,197169,4.2000,1.1386,0.9425,0,22169,2.3800,500,8,1,2100
21100.6505,0.5000,4250000,4.2000,1.1665,1.2762,0,25000,2.3800,500,17,0,2100
28749.7091,0.5000,56813,4.2000,1.1815,0.9240,0,6813,2.3800,500,3,1,2100
23217.4999,0.4000,157438,4.2000,1.0747,0.8855,0,7438,2.3800,500,7,1,2100
21188.5257,0.4500,4250000,4.2000,1.1447,1.2688,0,25000,2.3800,500,17,0,2100
21213.9039,0.5000,4500000,4.2000,1.1567,1.2327,0,25000,2.3800,500,18,0,2100
21223.2191,0.4000,4500000,4.2000,1.1628,1.3186,0,25000,2.3800,500,18,0,2100
22078.2006,0.5000,4500000,4.2000,1.1632,1.2596,0,25000,2.3800,500,18,0,2100
22805.4816,0.4000,4750000,4.2000,1.1433,1.1262,0,25000,2.3800,500,19,0,2100
21498.7761,0.4000,291295,4.2000,1.1910,0.9281,0,16295,2.3800,500,12,1,2100
